symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
CLUB,clubcoin,ClubCoin,0.000800072,0.000359924,2.222891499316522,2.222891499316522,1.77867296260232,1.8158598382812248,1.8343490345355873,1.819402121516867,1.818342401707251,267.16279534983545,111.77279265844943,607541.0171207931,228863.03899498726,4541.767520947203,111.77279265844943,10328197.291053483,228863.03899498726,1,False,False,False,False,False,False,True,2015-12-21
UNIC,unicoin,UniCoin,9.70511e-07,2.10043e-07,4.620534842865508,3.8884365897535544,1.8670961933216235,2.213985097307866,2.4339917513878557,1.7711854908118794,1.8463374964097203,0.0051394305290821864,0.01912334735853301,9379.47615652578,30651.685030164106,1.0638621195200126,0.3633435998121272,1941551.5644008364,582382.015573118,1,False,False,False,False,False,False,False,2015-06-14
XRA,ratecoin,Ratecoin,6.27954e-06,7.99978e-08,78.49640865123791,10.026889360818817,6.410199088010927,3.110720676934924,4.5519010604877455,4.878835644329824,2.4961190777363345,2.267572222472285,2.9703822273139675,1761771.1146182653,3287209.1832510633,442.1765833820956,231.68981373048948,343545367.35056174,256402316.29358295,1,False,False,False,False,False,False,False,2015-06-26
VGC,vegascoin,VegasCoin,2.6752e-05,1e-08,2675.2,2675.2,891.7333333333335,21.28399992123057,35.32448936105658,26.712866921497803,30.96360476946619,0.1259371254971415,0.21783392794426795,125752.9034794075,65684.53256139228,76.94758367875346,15.248374956098756,76835024.02591798,4597917.279297459,1,False,False,False,False,False,False,False,2014-05-06
FUND,cryptofund,Cryptofund,0.000418836,0.00013493,3.1040984214036906,3.1040984214036906,2.8045238143066635,1.7338448591567182,2.3256421018056903,1.3050929302257408,1.928857673216547,2.618092464159734,12.619454894120578,8157.975832192451,34542.18990793764,280.13589366509154,227.1501880941704,872903.4140445923,621759.4183428775,1,False,False,False,False,False,False,False,2015-09-21
SHELL,shellpay,ShellPay,0.000777125,5.8231e-05,13.345554773230754,13.345554773230754,12.662904797442406,2.6524461359231553,2.6524461359231553,2.533142934838968,2.533142934838968,1.36312710583983,17.78714778256423,4443.295219489343,22888.399913224035,276.7148024854855,17.78714778256423,901988.9295563366,22888.399913224035,1,False,False,False,False,False,True,False,2015-06-18
EFL,electronic-gulden,Electronic Gulden,0.000253738,2.5076e-06,101.18758972722922,101.18758972722922,4.879530004519188,7.862231377136291,7.988583976632055,8.38165082205304,8.686745970723932,1.6755992615948574,20.486552434764373,55349.56501737225,186664.32578841332,1092.490718559847,122.91931460858623,36087916.39132671,1119985.95473048,4,False,False,False,False,False,False,True,2014-03-26
XRP,ripple,Ripple,0.000106796,4.56008e-06,23.41976456553394,23.41976456553394,7.651403884594166,3.57430189114953,4.011490339425475,3.908940422126479,3.908940422126479,1490.7521348361197,0.0,54564415.139445774,0.0,1320806.391464802,0.0,48344071813.54896,0.0,17,False,True,True,False,True,False,True,2013-08-04
UNIT,universal-currency,Universal Currency,8.11348e-06,8e-08,101.4185,101.4185,28.987998899571622,5.142222203016538,10.387775762140683,6.780381014999538,10.514049328551229,0.434069229810498,0.7116821031350052,362748.7545421413,265232.259373642,106.34696130357202,54.0878398382604,88873444.86282462,20157651.71239679,2,False,False,False,False,False,False,True,2015-05-06
ULTC,umbrella-ltc,Umbrella-LTC,0.00201269,3.40917e-06,590.3753699580836,590.3753699580836,464.824480369515,27.460583347184535,43.59783301806567,7.851092802429274,8.837747265539878,1.728283407546282,5.365341784957422,6741.68074643614,7151.775409890519,850.3154365127708,284.36311460274334,3316906.927246581,379044.0967241975,0,False,False,False,False,False,False,False,2014-08-31
MARYJ,maryjane,MaryJane,6.999e-05,1.51098e-06,46.32093078664178,22.57741935483871,17.497500000000002,5.447251483428212,12.389519285267845,5.003715463981416,3.7756686475034025,3.4141580266683893,5.23701070628429,244084.51656689376,382497.832138414,1567.0985342407907,1408.755879990474,112034793.10420424,102891916.84523338,2,False,False,False,False,False,False,True,2014-10-04
ANC,anoncoin,Anoncoin,0.0111809,0.000149633,74.72215353565056,54.33107215052092,37.16683841372204,8.090832090348462,9.591725611492938,11.715144775408005,11.715144775408005,15.328648123593855,0.0,16061.080233182325,0.0,13887.755199976033,0.0,14551338.691263186,0.0,4,False,False,False,False,True,False,False,2013-07-14
