symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
QUIT,QuitDough,0.000743934,8.54716e-06,87.0387356736,43.0786602738,43.0786602738,4.74992429599,4609.41664929,4.09097080464,43.0786602738,75660.8242359,0,21865978.2042,1,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2015-04-09,2015-03-22,QuitDough,1,221,1,71,88,87,1,0.01470195,0.001122129,0.001123015,9.0193e-05,1.82656e-05,9.019884e-05,1.826566e-05,90731.07,4.0,1.278814e-05,1.140615e-05,3.839284e-05,3.678272e-05
BTS,BitShares,0.0430425,0.00312054,13.7932857775,12.6937572991,12.6937572991,4.03489750864,6727.69136851,4.1387968144,12.6937572991,19687549.0734,0,10513151205.2,26,False,False,True,False,True,True,True,2014-07-20,2014-07-21,2013-05-31,2014-07-21,bytemaster,1,534,24,1454,239,184,55,0.06989184,0.001443302,0.001445641,0.0001132397,2.161813e-05,0.0001132502,2.161823e-05,221186.3,2.0,0.0005545725,0.0005189259,0.0002998412,0.0003067011
ALF,AlphaCoin,0.00221307,6.33917e-05,34.9110372494,18.9796916005,18.9796916005,8.71080300295,10761.4851375,15.9439324669,18.9796916005,81836.7317499,0,74716936.0876,0,False,False,False,False,False,False,False,2013-07-07,2013-07-07,2013-06-10,2013-07-07,alphacoin,1,43,1,27,77,74,3,0.1507177,0.01138041,0.01147587,0.0008665915,0.0001057769,0.0008671269,0.0001057801,5299.85,3.0,0.0001545728,0.000128586,0.0003904464,0.000346367
SBC,StableCoin,0.340629,0.000125072,2723.46328515,2544.34294166,2544.34294166,40.7286588837,2038018.69627,95.6070018188,2544.34294166,142739.005246,0,130320711.79,0,False,False,False,False,False,False,False,2013-07-07,2013-07-07,2013-06-07,2013-07-07,artos,1,59,4,30,198,194,4,0.05180534,0.01138769,0.01151992,0.0008666447,0.0001057771,0.000867154,0.0001057799,47561.56,3.0,0.0002932379,0.0002566026,0.000812618,0.0007582356
SC,Siacoin,6.06667e-05,1.26868e-05,4.78187565028,3.50958579197,3.50958579197,2.13928610316,459.755738748,1.7131117282,3.50958579197,97102546.4739,0,12914638681.0,1,False,False,True,False,False,False,False,2015-08-26,2015-08-26,2015-05-14,2015-08-26,Taek,1,257,6,482,322,317,5,0.01106975,0.001075447,0.001076791,8.19278e-05,1.741807e-05,8.193304e-05,1.741814e-05,751568.1,3.0,0.0001013633,9.743813e-05,0.0002868548,0.0002930027
ORB,Orbitcoin,0.255224,0.00687962,37.0985606763,4.97049532794,4.97049532794,8.82352977044,2987.26769209,10.6873785305,4.97049532794,10022.6835455,0,7476921.92493,5,False,False,False,False,False,False,False,2013-12-21,2013-12-21,2014-03-06,2013-12-21,mill0601,1,668,92,248,318,185,133,0.1574819,0.004840272,0.004867876,0.0004907352,6.183716e-05,0.0004909844,6.183827e-05,216214.6,3.0,0.0002767726,0.0002902454,0.0006665201,0.0007365989
MMC,Memorycoin,0.903192,0.000603948,1495.47974329,111.767355525,111.767355525,27.6914249279,74437.0587799,14.1070282951,111.767355525,34396.6896893,0,25522343.7495,3,False,False,True,False,False,True,False,2013-12-24,2013-12-24,2013-08-03,2013-12-24,FreeTrade,1,663,36,815,674,628,46,0.02713938,0.004415399,0.004436429,0.0004776695,5.931725e-05,0.0004778717,5.931806e-05,977324.8,2.0,0.000879531,0.0009884814,0.001571595,0.001848102
GLYPH,Glyph,0.199019,0.000473067,420.699393532,289.836731187,289.836731187,40.0086641861,142599.671744,12.0204027643,289.836731187,69315.4263132,0,39371162.1459,0,False,False,False,False,False,False,False,2014-06-17,2014-06-17,2014-06-08,2014-06-17,GLYPH,1,7,1,9,39,38,1,0.01214575,0.001531136,0.001532964,0.0001243272,2.27953e-05,0.0001243398,2.279536e-05,10969.65,4.0,4.575243e-06,4.066753e-06,1.593068e-05,1.521233e-05
I0C,I0Coin,0.0729328,0.00115073,63.3795938231,2.13182740256,2.13182740256,4.95290086453,1428.32435972,4.5256034343,2.13182740256,8538.59461825,0,6574717.85605,1,False,False,False,False,False,False,False,2013-11-27,2013-11-27,2011-08-11,2013-11-27,BitcoinBug,1,91,2,863,201,152,49,0.1024055,0.008025234,0.008091759,0.0006571527,7.931757e-05,0.0006573958,7.931938e-05,81902.44,2.0,0.0005002265,0.0004406156,0.0007127031,0.0006260569
BAT,BatCoin,0.0341019,5.30052e-08,643368.95248,140680.92374,140680.92374,592.896603923,89473067.4983,35111.5894317,140680.92374,196129895.228,0,1.32191549384e+11,0,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-06,2014-03-03,.Batman.,1,219,11,56,380,372,8,0.02133333,0.002041417,0.002046589,0.0002198272,3.139946e-05,0.0002198713,3.139962e-05,179032.5,3.0,8.845814e-05,9.61451e-05,0.0002827986,0.0003341382
SSV,SSVCoin,0.0097577,2.09844e-05,464.997807895,61.0661559932,61.0661559932,24.092508356,24609.6608653,3.76819914831,61.0661559932,131588.4807,0,63820413.1396,0,False,False,False,False,False,False,False,2014-09-07,2014-09-07,2014-06-22,2014-09-07,SSVCoin,1,14,1,77,47,47,0,0.02220167,0.001334868,0.001336207,0.0001067978,1.548419e-05,0.0001068049,1.548419e-05,0.0,4.0,2.344375e-05,2.111935e-05,8.530229e-05,8.277775e-05
FUTC,FutCoin,0.132229,0.0021314,62.0385662006,4.37114881126,4.37114881126,5.82462248001,738.724149102,5.40957028149,4.37114881126,23007.2824855,0,3888230.74005,1,False,False,False,False,False,False,False,2015-07-21,2015-07-21,2015-02-19,2015-07-21,FUTCOIN,1,3,1,152,21,21,0,0.04761905,0.001078547,0.001079425,8.340648e-05,1.320655e-05,8.341126e-05,1.320655e-05,0.0,4.0,2.933716e-06,2.626222e-06,1.053603e-05,1.020549e-05
TOR,TorCoin,0.198912,0.000475644,418.195120721,81.9559467009,81.9559467009,20.4540339292,34421.4976144,2.03716706737,81.9559467009,19155.9197537,0,10401664.4262,0,False,False,False,False,False,False,False,2014-07-12,2014-07-12,2014-07-04,2014-07-12,torcoin,1,21,1,8,143,143,0,0.006697528,0.001457742,0.001459187,0.0001156975,1.668057e-05,0.0001157058,1.668057e-05,0.0,3.0,2.809302e-05,2.49144e-05,8.278789e-05,7.962645e-05
SOIL,SOILcoin,0.00518579,0.00148003,3.50384113836,1.0,1.0,1.76339376935,55.0,1.7680978006,1.0,46497.0839436,0,2557339.6169,1,False,False,False,False,False,False,True,2015-11-12,2015-11-12,2015-09-10,2015-11-12,soil,1,74,1,63,113,113,0,0.01880531,0.001039454,0.001040217,8.040421e-05,1.271812e-05,8.040841e-05,1.271812e-05,0.0,4.0,2.432514e-05,2.154698e-05,7.001554e-05,6.69767e-05
TOP,TopCoin,0.00157977,4.94025e-08,31977.5315014,40.6201386943,40.6201386943,10.7763330095,21406.8130919,269.808023748,40.6201386943,70161942.1277,0,48271416183.8,1,False,False,False,False,False,False,False,2014-02-17,2014-02-17,2014-09-01,2014-02-17,topdude,1,44,5,15,216,213,3,0.01191045,0.002326088,0.002332625,0.000248696,3.373296e-05,0.0002487603,3.373321e-05,371910.1,3.0,9.318443e-05,8.592323e-05,0.0003158763,0.000309052
RIPO,RipoffCoin,0.00786337,5.5223e-05,142.393024646,75.8668364738,75.8668364738,19.1910423102,37250.6167086,8.45154264792,75.8668364738,121859.209375,0,60929604.6875,0,False,False,False,False,False,False,False,2014-08-23,2014-08-23,2014-08-01,2014-08-23,RipoffCoinDevTeam,1,47,1,22,150,149,1,0.01449664,0.001362438,0.001363677,0.0001091094,1.576293e-05,0.0001091174,1.576293e-05,183.2706,3.0,3.555845e-05,3.278646e-05,9.465118e-05,9.030786e-05
BAY,BitBay,0.00106934,9.19432e-05,11.630441403,7.696858895,7.696858895,4.90299487745,3163.40900584,3.60435485379,7.696858895,9367165.92157,0,3887373857.45,4,False,False,False,False,False,True,True,2014-11-16,2014-11-16,2014-10-30,2014-11-16,BitBay Team,1,107,2,17,242,242,0,0.006892768,0.001233118,0.001234258,9.941354e-05,1.462544e-05,9.94197e-05,1.462544e-05,0.0,4.0,8.828618e-05,7.751367e-05,0.0002646804,0.0002517743
OS76,OsmiumCoin,0.0293195,0.00022412,130.820542566,44.8435191445,44.8435191445,5.52712689638,2242.17595722,1.78909131026,44.8435191445,7932.39262039,0,618726.62439,1,False,False,False,False,False,False,False,2015-10-19,2015-10-19,2015-10-06,2015-10-19,OSMIUMCOIN,1,53,1,13,45,39,6,0.02424242,0.00105681,0.00105781,8.053913e-05,1.71301e-05,8.054464e-05,1.713017e-05,59786.9,4.0,7.568551e-06,6.635718e-06,2.22273e-05,2.147349e-05
ERC,EuropeCoin,0.00173607,0.000199728,8.69217135304,1.07464654468,1.07464654468,1.6946899419,217.078602025,2.04594359667,1.07464654468,239222.825038,0,48323010.6578,2,False,False,False,False,False,False,True,2015-06-18,2015-06-18,2014-05-03,2015-06-18,EuropeCoin,1,275,5,411,341,339,2,0.006796619,0.001083555,0.001084664,8.4638e-05,1.77607e-05,8.464225e-05,1.776076e-05,75687.7,3.0,3.847108e-05,3.565927e-05,0.0001230315,0.0001239842
HAL,Halcyon,0.280185,0.000385738,726.360897811,282.080581508,282.080581508,20.0367902702,134834.517961,3.72224630413,282.080581508,39732.0315233,0,20064675.9192,0,False,False,False,False,False,False,False,2014-08-19,2014-08-19,2014-08-16,2014-08-19,halcyondev,1,19,1,3,38,38,0,0.02702703,0.001371357,0.001372652,0.0001104551,1.585439e-05,0.0001104622,1.585439e-05,0.0,4.0,7.735201e-06,7.018694e-06,2.490703e-05,2.430095e-05
BTE,Bytecoin,0.243757,0.000599651,406.498113069,176.384989435,176.384989435,11.810018581,146223.156242,8.08011531226,176.384989435,6457.49286043,0,6270225.56748,0,False,False,False,False,False,False,False,2013-05-10,2013-05-10,2013-04-07,2013-05-10,Number6,1,164,5,35,104,76,28,0.1303471,0.01498176,0.01525158,0.001030112,0.0001421118,0.001030984,0.0001421185,38297.97,3.0,0.0003830144,0.0003264006,0.0009323217,0.0008770168
BTG,Bitgem,13.6334,0.0592393,230.141139413,108.854715595,108.854715595,21.1229587967,83056.1479991,4.87686206198,108.854715595,120.612190804,0,110480.766777,0,False,False,False,False,False,False,False,2013-07-04,2013-07-04,2013-05-16,2013-07-04,mineral,1,108,2,49,121,117,4,0.1040616,0.01151508,0.011644,0.0008651085,0.0001066231,0.0008656306,0.000106627,10233.2,3.0,0.0001840164,0.0001599134,0.00048061,0.0004373039
CELL,SolarFarm,0.03569,0.000187504,190.342606024,7.48249402491,7.48249402491,4.98245326301,2349.50312382,6.84086848786,7.48249402491,31843.9845632,0,11018018.6589,2,False,False,False,False,False,False,False,2015-01-25,2015-01-25,2015-01-08,2015-01-25,koko2530,1,53,1,205,33,17,16,0.02840909,0.001154403,0.001155357,9.348638e-05,1.864606e-05,9.349285e-05,1.864614e-05,18930.72,4.0,3.481493e-06,3.175027e-06,1.219566e-05,1.188869e-05
PRIVATEBET,Privatebet,1.27532,0.070652,18.0507275095,9.11626577076,9.11626577076,3.21082782816,2771.34479431,2.89253941276,9.11626577076,239.77525219,0,110056.840755,1,False,False,False,False,False,False,False,2014-10-04,2014-10-04,2014-08-30,2014-10-04,jl777,1,566,7,285,366,329,37,0.02262928,0.00127749,0.001279193,0.0001029778,1.982731e-05,0.0001029832,1.982741e-05,1395034.0,3.0,0.0001113601,9.765891e-05,0.0003294047,0.0003111223
XPB,Pebblecoin,0.00265985,0.00045418,5.85637852834,2.98128632947,2.98128632947,2.47439777308,485.949671704,2.56251625297,2.98128632947,9730.91775575,0,2685733.30059,1,False,False,True,False,False,False,False,2015-03-31,2015-03-31,2015-01-01,2015-03-31,XPB,1,74,1,89,75,75,0,0.01945946,0.001123507,0.001124364,9.013681e-05,1.374174e-05,9.01424e-05,1.374174e-05,0.0,4.0,1.619685e-05,1.375645e-05,4.327971e-05,4.052987e-05
MGW,MGW,0.333168,0.0181096,18.3973141317,15.4079664803,15.4079664803,3.40514070169,5700.94759771,2.86110746912,15.4079664803,1734.41609824,0,870676.881318,1,False,False,False,False,False,False,False,2014-08-22,2014-08-22,2014-03-05,2014-08-22,jl777,1,233,5,242,84,52,32,0.1479836,0.001362514,0.001364714,0.0001093728,2.074581e-05,0.0001093799,2.074593e-05,79713.86,3.0,4.355984e-05,3.594158e-05,0.0001272168,0.000112692
VPN,VPNCoin,0.00278932,0.000131602,21.1951186152,1.86830277902,1.86830277902,3.35040113955,756.662625505,2.11226108076,1.86830277902,4044715.66536,0,1654288707.13,3,False,False,False,False,True,False,True,2014-11-23,2014-11-23,2014-07-22,2014-11-23,vpncoin,1,302,7,124,389,386,3,0.00591385,0.001236256,0.001237757,9.8551e-05,1.919103e-05,9.855856e-05,1.919112e-05,848948.3,4.0,7.586951e-05,0.0001046823,0.000230846,0.0003234052
ABC,Asset Backed Coin,0.268731,0.00260606,103.117733283,1.06266929766,1.06266929766,2.53339341445,228.473898997,1.6334238418,1.06266929766,614176.959206,0,138803992.78,1,False,False,False,False,False,False,False,2015-05-24,2015-05-24,2015-05-20,2015-05-24,ybcoin,1,32,5,666,48,43,5,0.0212766,0.001091643,0.001092518,8.60863e-05,1.788824e-05,8.609082e-05,1.78883e-05,93247.31,3.0,1.312172e-05,1.10379e-05,3.047268e-05,2.837784e-05
HUGE,BigCoin,0.000338544,1.87417e-05,18.0636761873,15.5005311161,15.5005311161,6.44054408496,976.533460313,1.91057213132,15.5005311161,2664841.15269,0,167884992.619,2,False,False,True,False,False,False,False,2015-04-24,2015-04-24,2015-01-25,2015-04-24,hardforkcoin,1,417,23,266,165,164,1,0.01256467,0.001112436,0.001113737,8.8339e-05,1.805964e-05,8.834528e-05,1.805971e-05,217454.6,3.0,2.80851e-05,2.834312e-05,8.448896e-05,9.026964e-05
DCYP,DarkCypher,0.00141625,7.17464e-06,197.396663805,18.2068165807,18.2068165807,5.86907031757,1147.02944458,8.58932942844,18.2068165807,212980.149547,0,15760531.0664,1,False,False,False,False,False,False,False,2015-10-24,2015-10-24,2015-10-06,2015-10-24,Atomictie,1,42,1,20,47,43,4,0.07777778,0.00105238,0.001053291,8.055198e-05,1.710962e-05,8.055588e-05,1.710969e-05,159412.3,4.0,9.751662e-06,8.611678e-06,3.348858e-05,3.213315e-05
BANX,BanxShares,3.07635,0.236332,13.0170692077,1.31465701441,1.31465701441,1.98809305279,590.28099947,2.19862881847,1.31465701441,5379.06276273,0,2485126.99638,1,False,False,False,False,False,False,False,2014-09-30,2014-09-30,2014-10-06,2014-09-30,MarkLyford,1,19,4,505,71,64,7,0.0527163,0.001281792,0.001284024,0.0001034323,1.988799e-05,0.0001034392,1.988812e-05,101095.2,3.0,6.448246e-05,5.409233e-05,9.615864e-05,8.532173e-05
NEOS,NeosCoin,0.138208,0.000682908,202.381579949,199.14037431,199.14037431,10.9449702559,98574.4852836,7.51634139173,199.14037431,64961.524893,0,32350839.3967,3,False,False,True,False,False,False,True,2014-08-25,2014-08-25,2014-08-18,2014-08-25,twoturtles,1,172,3,208,227,223,4,0.005223968,0.001364298,0.001365566,0.0001086702,2.066125e-05,0.0001086776,2.066132e-05,285934.1,4.0,6.398552e-05,5.793426e-05,0.0002077612,0.0002026067
STV,Sativacoin,0.00298386,6.05549e-05,49.2752857325,3.21165981932,3.21165981932,8.39938472228,648.755283504,9.92799191246,3.21165981932,98823.599263,0,43778854.4735,4,False,False,False,False,False,False,True,2014-10-20,2014-10-20,2014-09-21,2014-10-20,sativacoin,1,38,1,29,102,101,1,0.01128713,0.001267083,0.001268236,0.0001020047,1.960253e-05,0.0001020098,1.960261e-05,16666.22,4.0,2.492003e-05,2.219405e-05,8.034086e-05,7.720079e-05
ANTI,AntiBitcoin,0.000704071,0.000173336,4.06188558638,1.41988730781,1.41988730781,2.03351745179,721.302752368,2.09896683457,1.41988730781,3937273.83283,0,86620024.3223,2,False,False,False,False,False,False,False,2015-12-15,2015-12-15,2015-11-24,2015-12-15,anonymousx,1,90,4,48,25,17,8,0.1866667,0.001037302,0.001038132,7.945243e-05,1.684928e-05,7.945731e-05,1.684934e-05,20057.5,4.0,3.594338e-06,3.091094e-06,9.755289e-06,9.058428e-06
RZR,Razor,1.3342,0.00129748,1028.30101427,629.209032088,629.209032088,22.293430211,340402.086359,5.05082743042,629.209032088,34011.3849899,0,19182421.1343,0,False,False,False,False,False,False,False,2014-06-21,2014-06-21,2014-06-08,2014-06-21,RazorTech,1,39,1,13,164,164,0,0.00770612,0.001517533,0.001519067,0.0001234859,1.726639e-05,0.000123495,1.726639e-05,0.0,3.0,9.26293e-05,8.248396e-05,0.0002681065,0.0002558789
STR,StarCoin,0.00397713,1.07715e-05,369.227127141,184.185225836,184.185225836,59.7807818916,86751.2413688,34.2561569034,184.185225836,635550.197946,0,446791789.156,0,False,False,False,False,False,False,False,2014-02-02,2014-02-02,2013-07-19,2014-02-02,nzdude,1,79,12,238,220,193,27,0.06460699,0.002900565,0.002910042,0.0002983441,3.826501e-05,0.0002984188,3.826534e-05,408427.8,3.0,0.0001856197,0.0001604295,0.0004973291,0.0004580105
CZC,CzechCrownCoin,0.0884614,0.000519052,170.428781702,3.01158519356,3.01158519356,6.70263994241,1180.54139587,3.23649865918,3.01158519356,13973.1602746,0,5519398.30847,2,False,False,False,False,False,False,False,2014-10-20,2014-10-20,2014-05-05,2014-10-20,czechcoin,1,12,2,170,157,154,3,0.01216724,0.001267514,0.001268987,0.0001020092,1.96026e-05,0.0001020158,1.960267e-05,89220.55,4.0,3.428045e-05,3.029631e-05,9.592187e-05,9.122746e-05
ABY,ArtByte,0.000786503,6.35199e-05,12.3819936744,9.5793622471,9.5793622471,5.28221152508,5412.33966961,5.77159557297,9.5793622471,1337939.45327,0,766639306.725,2,False,False,True,False,False,False,True,2014-06-12,2014-06-12,2014-03-06,2014-06-12,First.Bitcoins,1,181,39,124,91,64,27,0.03498468,0.001550492,0.001552926,0.0001253408,2.295656e-05,0.000125353,2.295667e-05,116052.7,4.0,1.497746e-05,1.34407e-05,4.593441e-05,4.403336e-05
EXCL,ExclusiveCoin,0.00762839,0.000624025,12.224494211,10.6344369181,10.6344369181,3.96448848196,4881.20654539,2.31914125149,10.6344369181,219926.539368,0,101825987.727,1,False,False,False,False,False,False,True,2014-09-30,2014-09-30,2014-09-06,2014-09-30,kingscrown,1,688,29,259,424,249,175,0.03005477,0.001282652,0.001284067,0.0001034353,1.988807e-05,0.0001034421,1.988815e-05,1885178.0,3.0,9.937194e-05,9.126051e-05,0.0002596715,0.0002552667
XPD,PetroDollar,0.00501889,2.60497e-05,192.66594241,129.04917038,129.04917038,15.6861381155,48135.3405517,14.4004790769,129.04917038,95637.1499816,0,60347041.6384,1,False,False,False,False,False,False,False,2014-04-15,2014-04-15,2014-02-18,2014-04-15,coinweaver,1,34,3,60,69,69,0,0.01236147,0.001703462,0.001705745,0.0001675005,2.033719e-05,0.0001675198,2.033719e-05,0.0,4.0,4.25703e-05,3.846609e-05,0.0001284136,0.0001249907
CACH,CacheCoin,4.80571,0.000224329,21422.5980591,3636.58446148,3636.58446148,18.2179813686,2411055.49796,89.672653758,3636.58446148,23689.7938015,0,16345957.723,0,False,False,False,False,False,False,False,2014-02-15,2014-02-15,2014-01-05,2014-02-15,kalgecin,1,296,6,282,109,88,21,0.05059746,0.002364653,0.002369841,0.0002548407,3.422831e-05,0.0002548817,3.422858e-05,240168.1,3.0,0.0001061278,9.813004e-05,0.0002787876,0.0002737905
ORO,ORObit,0.0922159,5.87389e-06,15699.2895679,643.067642957,643.067642957,40.4128190277,147262.490237,23.0538188412,643.067642957,3195.77557047,0,1565930.02953,0,False,False,False,False,False,False,False,2014-02-27,2014-02-27,2014-02-26,2014-02-27,deeppurple72,1,317,55,242,103,48,55,0.04831683,0.002115023,0.002119046,0.0002268433,3.198822e-05,0.0002268754,3.198838e-05,195155.8,4.0,2.019454e-05,1.963729e-05,6.953095e-05,7.180502e-05
FIC,Full Integrity Coin,1.82178e-05,2.24786e-07,81.0450828788,81.0450828788,81.0450828788,4.92630926797,11994.6722661,4.27658135473,81.0450828788,1657323.53073,0,299975559.062,3,False,False,False,False,False,False,False,2015-07-09,2015-07-09,2014-10-28,2015-07-09,fullintegrity,1,43,4,392,41,32,9,0.04146341,0.001085642,0.001086451,8.367954e-05,1.765391e-05,8.368368e-05,1.765398e-05,69999.47,4.0,6.554467e-06,5.815192e-06,2.132163e-05,2.050091e-05
PND,Pandacoin,5.14043e-05,3.34901e-07,153.491031678,52.4544378457,52.4544378457,5.58938181557,34882.2011674,5.00217981972,52.4544378457,138016216.086,0,93574994506.3,6,False,False,False,False,False,False,False,2014-02-27,2014-02-27,2014-02-14,2014-02-27,slaithe,1,42,1,331,222,217,5,0.00608803,0.002114657,0.002117599,0.0002268595,3.198812e-05,0.0002268913,3.198833e-05,503165.1,3.0,0.0001158647,0.0001013586,0.000361913,0.0003351069
GB,GreenBacks,0.0138381,9.15669e-05,151.125570485,94.2438007805,94.2438007805,14.7632660482,40147.8591325,2.2703719525,94.2438007805,277690.378043,0,138845189.022,0,False,False,False,False,False,False,False,2014-08-23,2014-08-23,2014-08-15,2014-08-23,GreenBacksTeam,1,150,2,32,113,82,31,0.03255373,0.001362535,0.001364469,0.0001090476,2.071272e-05,0.0001090552,2.071284e-05,353092.2,3.0,1.229723e-05,1.088723e-05,3.779241e-05,3.621232e-05
XXX,XxXcoin,0.00604993,6.49394e-05,93.162702458,26.4320666183,26.4320666183,8.25120292904,12634.5278436,2.8116245714,26.4320666183,344520.657527,0,190175402.955,0,False,False,False,False,False,False,False,2014-07-03,2014-07-03,2014-06-25,2014-07-03,XXX_Coindev,1,2,1,8,159,158,1,0.009871825,0.001466356,0.00146782,0.0001180763,1.690874e-05,0.0001180855,1.690874e-05,276.8333,3.0,7.261421e-05,6.442245e-05,0.0002323157,0.00022255
XQN,Quotient,0.0247092,6.99121e-05,353.432381519,71.4756393531,71.4756393531,11.1222397049,27732.548069,13.8130190917,71.4756393531,136967.367499,0,56019653.307,1,False,False,False,False,False,False,True,2014-11-23,2014-11-23,2014-11-11,2014-11-23,CedricQuotient,1,78,2,12,103,103,0,0.01922711,0.001235965,0.001237699,9.877292e-05,1.456664e-05,9.878245e-05,1.456664e-05,0.0,4.0,4.798629e-05,4.508782e-05,0.000154287,0.0001563137
MIN,Mineralscoin,0.046223,0.000102533,450.810958423,93.0714400773,93.0714400773,22.860289665,49048.6489207,3.96558830505,93.0714400773,340562.964041,0,192077511.719,0,False,False,False,False,False,False,False,2014-06-21,2014-06-21,2014-06-05,2014-06-21,Minerals,1,102,1,25,247,244,3,0.0068793,0.001517552,0.001519043,0.0001233334,2.267946e-05,0.0001233431,2.267955e-05,182366.3,4.0,4.561628e-05,4.027326e-05,0.0001559015,0.0001486304
LIT,Lightcoin,0.0149227,5.49826e-06,2714.07681703,406.217929698,406.217929698,40.8164448328,185235.375942,19.2518444057,406.217929698,138190.094627,0,64396584.0964,0,False,False,False,False,False,False,False,2014-07-05,2014-07-05,2014-06-12,2014-07-05,Lightcoinproject,1,34,1,23,102,102,0,0.01184236,0.0014705,0.001472027,0.0001169819,1.685062e-05,0.0001169908,1.685062e-05,0.0,4.0,1.641609e-05,1.430004e-05,5.194286e-05,4.882722e-05
GHC,GamerholicCoin,0.0861274,0.00059053,145.847628402,77.5531263507,77.5531263507,9.8502897537,34045.8224679,9.46331095193,77.5531263507,31522.8336327,0,14279843.6356,1,False,False,False,False,False,False,True,2014-10-10,2014-10-10,2014-09-25,2014-10-10,coinweaver,1,154,5,238,328,319,9,0.01166588,0.001272498,0.00127406,0.0001024705,1.974935e-05,0.0001024786,1.974943e-05,975513.2,3.0,0.0001504089,0.0001395191,0.0004396127,0.0004384172
XUP,UPcoin,0.0119571,1.75684e-05,680.602672981,680.602672981,680.602672981,8.77884261125,18376.2721705,4.57322680448,680.602672981,20005.5524426,0,1420394.22343,1,False,False,False,False,False,False,False,2015-09-22,2015-09-22,2015-09-16,2015-09-22,TheTerminator,1,51,1,36,43,31,12,0.1138211,0.00105923,0.001060083,8.081293e-05,1.726174e-05,8.081808e-05,1.72618e-05,21083.43,4.0,5.510739e-06,4.754843e-06,1.652911e-05,1.558626e-05
ZNY,Bitzeny,0.000506681,4.95699e-05,10.2215457364,7.81644925211,7.81644925211,2.97511326089,1414.77731463,3.17645963248,7.81644925211,438827.473686,0,79427772.7372,1,False,False,False,False,False,False,False,2015-07-09,2015-07-09,2014-11-07,2015-07-09,bitzeny,1,2,1,244,43,43,0,0.01328904,0.001085589,0.001086435,8.371452e-05,1.325768e-05,8.371884e-05,1.325768e-05,0.0,4.0,5.785607e-06,5.116388e-06,2.023311e-05,1.945792e-05
GAP,Gapcoin,0.0979505,0.000249769,392.164359869,125.928387675,125.928387675,25.3368327928,52889.9228235,29.7657785158,125.928387675,23800.7237155,0,10234311.1977,1,False,False,True,False,False,False,False,2014-11-01,2014-11-01,2014-06-11,2014-11-01,j0nn9,1,68,2,143,103,103,0,0.009899105,0.001251506,0.00125297,0.0001006111,1.476669e-05,0.0001006195,1.476669e-05,0.0,3.0,2.510738e-05,2.130578e-05,5.715875e-05,5.339586e-05
AMBER,AmberCoin,0.0475224,0.00367126,12.9444386941,1.86656611599,1.86656611599,1.96881460053,619.69995051,2.25581655462,1.86656611599,34750.2473015,0,11606582.5987,6,False,False,False,False,False,False,False,2015-02-06,2015-02-06,2014-08-17,2015-02-06,amber_gold,1,30,1,173,46,46,0,0.02125604,0.00115195,0.001152906,9.301936e-05,1.403607e-05,9.302307e-05,1.403607e-05,0.0,4.0,5.683874e-06,4.935254e-06,1.624554e-05,1.53198e-05
PRC,ProsperCoin,0.142635,0.000106258,1342.34598807,566.880221291,566.880221291,21.4399811131,244325.375377,29.628179935,566.880221291,10788.2313749,0,7346785.56631,1,False,False,True,False,False,False,False,2014-02-20,2014-02-20,2014-01-29,2014-02-20,inmean,1,76,4,22,74,65,9,0.01184746,0.002272164,0.002276131,0.0002404226,3.305378e-05,0.0002404624,3.305398e-05,33014.33,4.0,2.803544e-05,2.439967e-05,9.711751e-05,9.119505e-05
MEOW,Kittehcoin,0.000795002,1.64077e-07,4845.29824412,1640.16347953,1640.16347953,41.3665012671,1144834.10871,12.9339256722,1640.16347953,109539128.556,0,77991859531.9,0,False,False,False,False,False,False,False,2014-01-24,2014-01-24,2013-12-24,2014-01-24,lonestar108,1,26,2,71,236,234,2,0.03469722,0.003368971,0.003376564,0.0003187806,4.297055e-05,0.0003188413,4.297102e-05,76723.87,3.0,0.000176262,0.0001508848,0.0005139825,0.0004780029
