symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
RIPO,ripoffcoin,RipoffCoin,1.55184e-05,2.5e-07,62.073600000000006,62.073600000000006,62.073600000000006,10.324910027517076,10.883272976067115,3.166182983742229,3.769397118336837,55878,1,False,False,False,True,False,False,False,2014-08-23
BAY,bitbay,BitBay,2.99407e-06,3.89984e-07,7.677417535078361,7.677417535078361,7.286472884441285,3.518196812900944,3.722454331075881,2.0132983540565625,2.2984086758838447,1090696,4,False,False,False,False,False,True,True,2014-11-16
OS76,osmiumcoin,OsmiumCoin,0.000100016,6.19411e-07,161.4695250810851,161.4695250810851,84.03646599168172,5.331408480524815,10.601516169829056,1.5821264309268492,1.3544460426161595,10137,1,False,False,False,False,False,False,False,2015-10-19
ERC,europecoin,EuropeCoin,3.30402e-06,8.10112e-07,4.078473100015801,1.0,1.0,1.8182456371054239,1.0,1.4252617314312186,1.0,2665,2,False,False,False,False,False,False,True,2015-06-18
HAL,halcyon,Halcyon,0.000597222,2.05271e-06,290.9431921703504,290.9431921703504,267.8125560538117,12.460903158185442,17.451232233916766,1.8062494492693348,1.8083475298474692,1508581,1,False,False,False,True,False,False,False,2014-08-19
BTE,bytecoin-bte,Bytecoin,0.000600445,2.11e-06,284.57109004739334,284.57109004739334,105.52636203866433,10.540068614005481,10.609266576136116,3.8363541445003704,3.8363541445003704,185526,1,False,False,False,True,False,False,False,2013-05-10
BTG,bitgem,Bitgem,0.0222603,0.000151546,146.88807358821745,146.88807358821745,62.52893258426967,10.491997162595888,15.188336636332954,2.08687331041547,1.7373017410181066,304176,1,False,False,False,True,False,False,False,2013-07-04
CELL,solarfarm,SolarFarm,0.000135977,6.86213e-06,19.81556746957577,19.81556746957577,19.81556746957577,3.240921400345731,2.8035514084077744,2.813196169800367,2.3847723765461697,43577,2,False,False,False,False,False,False,False,2015-01-25
Privatebet,privatebet,Privatebet,0.00385234,0.000184032,20.932989914797428,20.932989914797428,20.932989914797428,2.444106468724369,2.459102377479981,1.9278023462071456,1.980663459126866,44634,1,False,False,False,False,False,False,False,2014-10-04
XPB,pebblecoin,Pebblecoin,1.11013e-05,1.83e-06,6.066284153005464,6.066284153005464,6.066284153005464,2.175557879860557,1.5039845218256505,1.9394398455107027,1.7998676723629345,2388,1,False,False,True,False,False,False,False,2015-03-31
MGW,mgw,MGW,0.000700206,4.82731e-05,14.505097041623596,14.505097041623596,14.505097041623596,1.978835651169911,2.0207404295947327,1.5657899900092567,1.646195311904996,97350,1,False,False,False,False,False,False,False,2014-08-22
VPN,vpncoin,VPNCoin,6.39285e-06,3.50099e-07,18.26012070871382,1.7269291653385057,1.619369563345104,4.081572341347788,1.3388785526351832,1.5827237620320498,1.2791781627918173,319202,3,False,False,False,False,True,False,True,2014-11-23
ABC,asset-backed-coin,Asset Backed Coin,0.000533771,1.08023e-05,49.4127176619794,1.501452871002495,1.102358903611671,3.070999579905704,1.195286222932171,1.1312605660079285,1.114600574226712,484391,1,False,False,False,False,False,False,False,2015-05-24
HUGE,bigcoin,BigCoin,1.47992e-06,8.08202e-08,18.31126376821636,18.31126376821636,16.438130972334683,6.576289059186806,6.999359412620089,1.4587009810349378,1.5249215419200002,29749,2,False,False,True,False,False,False,False,2015-04-24
DCYP,darkcypher,DarkCypher,4.99116e-06,1.99916e-08,249.66285840052825,249.66285840052825,33.31593386421739,5.500858732270044,6.620650237816676,2.540287029911543,4.9215472134919604,1683,1,False,False,False,False,False,False,False,2015-10-24
BANX,banxshares,BanxShares,0.00672848,0.000650173,10.348753331805536,1.2460148148148147,1.2460148148148147,1.428799230673294,1.0077275412667543,1.3539686278196728,1.0038412543714612,2409347,1,False,False,False,False,False,False,False,2014-09-30
NEOS,neoscoin,NeosCoin,0.000289913,2.24914e-06,128.8994904719137,128.8994904719137,128.8994904719137,5.848043043155705,6.1959010852488,1.8014368025297067,1.954526345811082,575688,4,False,False,True,True,False,False,True,2014-08-25
STV,sativacoin,Sativacoin,2.09435e-05,1.72792e-07,121.2064215935923,13.962333333333333,10.908072916666669,17.70134902183544,6.792268032460579,13.950646983825116,6.99519790193835,13630,2,False,False,False,False,False,False,True,2014-10-20
ANTI,antibitcoin,AntiBitcoin,8.91294e-07,6.16299e-07,1.4462038718219565,1.1334542291492868,1.1334542291492868,1.1962245594218786,1.0625531250335292,1.2201744957786844,1.0834552358522622,339,2,False,False,False,False,False,False,False,2015-12-15
RZR,razor,Razor,0.00221513,5.10986e-06,433.50111353344323,433.50111353344323,433.50111353344323,13.111051149835916,13.475706487922428,1.93583408305464,2.094260714771396,5059468,2,False,False,False,True,False,False,False,2014-06-21
STR,starcoin,StarCoin,4.75074e-06,5e-08,95.01480000000001,95.01480000000001,95.01480000000001,24.65309261373846,24.65309261373846,1.6032316415777537,1.6032316415777537,46774,1,False,False,False,True,False,False,False,2014-02-02
CZC,czechcrowncoin,CzechCrownCoin,0.000267319,3.1364e-06,85.23115674021172,85.23115674021172,3.0359357467666688,4.807043575717882,5.149247195995354,2.3322344652463474,2.4916227512686144,141978,2,False,False,False,False,False,False,False,2014-10-20
ABY,applebyte,ArtByte,1.97531e-06,1.98535e-07,9.949429571612058,9.949429571612058,9.949429571612058,3.942045112325894,4.015948797874699,2.593118952083723,2.5700138445104566,72009,2,False,False,True,False,False,False,True,2014-06-12
EXCL,exclusivecoin,ExclusiveCoin,2.12435e-05,2.42455e-06,8.761832092553258,8.761832092553258,8.761832092553258,2.49789513139822,2.811974271858678,1.5596076021058174,1.7075231756248899,321657,2,False,False,False,True,False,False,True,2014-09-30
XPD,petrodollar,PetroDollar,1.00045e-05,6e-08,166.7416666666667,166.7416666666667,166.7416666666667,12.475386112100171,12.422729149196645,9.250321793949656,9.191428306839466,21004,1,False,False,False,False,False,False,False,2014-04-15
CACH,cachecoin,CacheCoin,0.0072738,1.21923e-06,5965.896508452056,5965.896508452056,2424.6,11.86120236991468,20.81980586576729,1.7020831198998012,2.1184289508315426,870970,1,False,False,False,True,False,False,False,2014-02-15
ORO,orobit,ORObit,0.000292196,1.00008e-08,29217.26261899048,541.5349259595604,531.2654545454545,49.111961748885896,45.23715593741058,19.400699985396088,53.59049911076748,6252,0,False,False,False,False,False,False,False,2014-02-27
HZT,hazmatcoin,HazMatCoin,1.99077e-05,4.0008e-08,497.5929814037192,497.5929814037192,82.94875,20.00799435411281,20.00799435411281,2.0243917676056604,2.0243917676056604,881,1,False,False,False,False,False,False,False,2015-04-17
JINN,jinn,Jinn,0.0255703,0.00566254,4.515694370370894,4.515694370370894,4.515694370370894,1.5613380689726324,1.4297368353367303,1.5441832399179878,1.4835137767083757,154349,1,False,False,False,False,False,False,False,2014-10-03
PND,pandacoin-pnd,Pandacoin,1.38468e-07,1.1205e-09,123.57697456492636,91.53698684471475,26.293222945901295,4.478970807980453,3.6292949832235837,2.3154494021215504,1.5610799656525107,926834,6,False,False,False,False,False,False,False,2014-02-27
GB,greenbacks,GreenBacks,2.72578e-05,4e-07,68.1445,68.1445,68.1445,8.482326678002496,9.066468580748786,1.4410588251686294,1.5729258413435077,845050,1,False,False,False,True,False,False,False,2014-08-23
XXX,xxxcoin,XxXcoin,9.69991e-06,2.06815e-07,46.901385296037525,46.901385296037525,15.645016129032259,4.952455003351311,5.042425332262479,1.4061621150479702,1.3948020181517071,407906,1,False,False,False,True,False,False,False,2014-07-03
XQN,quotient,Quotient,6.79065e-05,2.7e-07,251.50555555555556,251.50555555555556,121.26160714285714,8.649624656385084,8.649624656385084,2.8051650023048835,2.8051650023048835,100080,1,False,False,False,False,False,False,True,2014-11-23
MIN,minerals,Mineralscoin,7.17207e-05,2.63984e-07,271.6857839869083,271.6857839869083,48.7895918367347,14.277940916680851,16.435363877339704,1.615892519210086,1.5076930646616595,2236023,1,False,False,False,True,False,False,False,2014-06-21
SF0,sharkfund0,sharkfund0,3.00256,0.000238582,12585.023178613643,21.163866020074433,21.163866020074433,2.304565777476982,2.299609236758363,1.8424370795881486,1.587568047497956,120114,1,False,False,False,False,False,False,False,2014-09-14
LIT,lightcoin,Lightcoin,2.38242e-05,2e-08,1191.21,1191.21,158.828,30.357104853276933,35.066983196573375,2.1973673729107435,2.157994471384888,49309,0,False,False,False,False,False,False,False,2014-07-05
GHC,gamerholiccoin,GamerholicCoin,0.000239621,2.51e-06,95.46653386454183,95.46653386454183,79.60830564784054,5.395811743102481,5.329725360508722,2.405168495846995,2.378932070231679,115518,1,False,False,False,False,False,False,True,2014-10-10
XUP,upcoin,UPcoin,5.1946e-05,4.99348e-08,1040.27652058284,1040.27652058284,1040.27652058284,8.982875263517483,8.982875263517483,1.75608171616712,1.75608171616712,3713,1,False,False,False,False,False,False,False,2015-09-22
ZNY,bitzeny,Bitzeny,4.00321e-07,1.2e-07,3.3360083333333335,3.3360083333333335,3.3360083333333335,1.5387462739347442,1.5387462739347442,1.140994860586665,1.140994860586665,17,1,False,False,False,False,False,False,False,2015-07-09
GAP,gapcoin,Gapcoin,0.000300098,1.02e-06,294.2137254901961,294.2137254901961,155.49119170984454,15.962889594306379,16.813953763445998,4.750779185477546,5.0218756362261345,29127,1,False,False,True,False,False,False,False,2014-11-01
AMBER,ambercoin,AmberCoin,0.000125136,1.3505e-05,9.265901517956312,1.441292021271082,1.441292021271082,2.1828362726861172,1.1807616694054155,1.558253507462006,1.042294016486033,123595,7,False,False,False,True,False,False,False,2015-02-06
DIBS,dibbits,Dibbits,0.0378766,9.49e-06,3991.2118018967335,3991.2118018967335,3991.2118018967335,8.244031470281024,13.891526804881579,1.6729124185859006,3.2028265731783145,358532,1,False,False,False,False,False,False,False,2015-06-24
PRC,prospercoin,ProsperCoin,0.000240169,5.00002e-07,480.33607865568536,480.33607865568536,400.2816666666667,14.251242962926856,18.384034670943283,2.5068487963164507,2.7196519163463284,34185,1,False,False,True,False,False,False,False,2014-02-20
MEOW,kittehcoin,Kittehcoin,9.82782e-07,3.549e-10,2769.1800507185126,2769.1800507185126,1010.7806232644245,25.996715412361247,27.035547490320447,1.9335652291732772,1.8708572234595064,4724489,1,False,False,False,True,False,False,False,2014-01-24
PRT,particle,Particle,4.95262e-06,4.00182e-08,123.75918956874624,123.75918956874624,99.0524,7.666780742516223,7.693553615420345,2.2908205336194816,2.286657645066391,857556,1,False,False,False,False,False,True,False,2014-01-22
CHA,chancecoin,Chancecoin,0.00235858,9.9987e-09,235888.66552651845,235888.66552651845,39.309666666666665,4.305005297399178,4.347548504981114,1.984279689832734,2.011833049404294,86752,1,False,False,True,False,False,False,False,2014-05-20
CHC,chaincoin,ChainCoin,2.0001e-06,7.99588e-08,25.014132278123235,25.014132278123235,25.001250000000002,3.9871054868201012,4.234041790794476,3.7779413697972855,3.9389968555727566,156,1,False,False,False,False,False,False,False,2015-07-16
