symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
CYP,Cypher,4.86949e-05,9.1981e-07,52.9401724269,52.9401724269,49.5402549098,9.49921514325,9.49921514325,3.4553005708,3.4553005708,200029.420551,,53407855.287,3.0,False,False,False,True,False,False,False,2015-04-11,2015-04-11,2015-03-29,2015-04-11,Cypher7A69,1,53,1,13,128,128,0,0.009227362,0.001111052,0.001111885,8.945952e-05,1.36827e-05,8.946369e-05,1.36827e-05,0.0,3.0,1.798952e-05,1.578223e-05,5.60829e-05,5.374097e-05
CYT,Cryptokenz,0.000621414,1.00416e-05,61.8839627151,61.8839627151,61.8839627151,5.1140625797,5.1140625797,4.42256466387,4.42256466387,328.8947632,,34205.0553728,1.0,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2015-09-10,2015-09-21,Crypt0ken,1,102,1,11,54,54,0,0.01257862,0.001060158,0.001061027,8.094243e-05,1.291339e-05,8.094694e-05,1.291339e-05,0.0,4.0,1.589281e-05,1.415133e-05,5.450683e-05,5.263338e-05
POT,PotCoin,3.14853e-05,1.21472e-06,25.9198004478,25.9198004478,18.7244203127,4.56728249721,5.52623517535,3.82741231502,4.32336201499,1737724.26877,1618706.86356,1204242918.26,6.0,False,False,True,True,False,False,True,2014-02-09,2014-02-10,2014-01-21,2014-02-10,PotCoin,1,23,6,24,351,349,2,0.008367928,0.002538997,0.002545865,0.0002694723,3.535091e-05,0.0002695249,3.535112e-05,367235.0,3.0,0.0002031409,0.0002020041,0.0006794942,0.0007236966
MRKT,FreeMarket,0.00648324,0.000155198,41.7739919329,41.7739919329,36.5324993661,6.33865255755,6.44156028227,2.54596795219,2.57591221778,786.196465252,0.0,365581.356342,1.0,False,False,False,False,False,False,False,2014-09-23,2014-09-23,2014-07-11,2014-09-23,cloudboy,1,123,8,211,31,5,26,0.03010753,0.001298418,0.001299681,0.0001043472,2.00266e-05,0.0001043533,2.002668e-05,113407.5,4.0,6.479601e-06,5.726378e-06,1.757524e-05,1.669817e-05
POP,PopularCoin,4e-08,3.18743e-09,12.5492952002,12.5492952002,3.9720368605,2.83461455888,2.91589004389,2.30253245634,2.26582429328,3718116.453,1738412.15824,2305232200.86,3.0,False,False,False,True,False,False,False,2014-04-23,2014-04-23,2014-02-02,2014-04-23,cryptojette,1,111,21,84,106,88,18,0.04212454,0.001647806,0.001649527,0.0001606681,2.648405e-05,0.0001606834,2.648419e-05,177579.1,3.0,5.361219e-05,4.695528e-05,0.0001338297,0.0001301996
CYC,Conspiracycoin,0.0001736,1.99907e-07,868.403807771,868.403807771,578.666666667,22.9389151321,32.5481898485,6.49474840619,7.16177785274,87709.5054946,93099.0035843,48064809.011,1.0,False,False,True,False,False,False,False,2014-07-05,2014-07-05,2014-04-30,2014-07-05,ConspiracyCoin,1,175,3,66,223,222,1,0.009089807,0.001470652,0.001472139,0.000116944,2.210831e-05,0.0001169529,2.210837e-05,165121.0,4.0,2.956608e-05,2.629617e-05,9.988301e-05,9.56273e-05
TGC,Tigercoin,6.22606e-05,2.1e-07,296.479047619,296.479047619,214.691724138,28.8087544198,29.9158788493,12.4401037642,12.4401037642,82805.7627448,0.0,61524681.7194,1.0,False,False,False,True,False,False,False,2013-12-21,2013-12-21,2013-09-06,2013-12-21,mintedstone,1,52,1,111,98,87,11,0.08398656,0.00483327,0.00485826,0.0004906784,6.183646e-05,0.0004908343,6.183786e-05,66502.63,3.0,0.0001465173,0.0001214865,0.0004009407,0.0003568363
RPC,RonPaulCoin,0.0477783,2.057e-05,2322.71754983,2322.71754983,1405.24411765,30.9822202348,32.5099749076,48.7517417634,52.6537087643,1732.04586412,273.113315641,1260929.38908,1.0,False,False,False,True,False,False,False,2014-01-06,2014-01-06,2013-12-28,2014-01-06,colinistheman,1,213,24,211,405,377,28,0.02309227,0.00386716,0.003880059,0.0003888546,5.181458e-05,0.0003889606,5.181505e-05,263936.0,3.0,0.0004748566,0.0004295344,0.001068321,0.001037802
TIPS,FedoraCoin,2.38568e-08,2.23919e-10,106.542097812,106.542097812,8.20213091477,10.624658163,10.933126095,5.74552916628,5.65071356046,3378229445.37,3489160798.59,2.47624218345e+12,4.0,False,False,False,True,False,True,False,2013-12-31,2013-12-31,2013-12-30,2013-12-31,invisibel,1,28,1,9,21,20,1,0.09473684,0.004028149,0.004042721,0.0004222422,5.462318e-05,0.0004223767,5.46238e-05,7429.2,3.0,8.703693e-05,7.541448e-05,0.0002602666,0.0002435033
NODE,Node,2.65e-06,4e-08,66.25,66.25,22.0833333333,4.91866875983,10.5037729536,3.60243866745,10.3172973955,4052099.69046,8221323.32865,1912591053.9,2.0,False,False,False,False,False,True,False,2014-09-13,2014-09-13,2014-04-30,2014-09-13,koop4u,1,183,9,193,353,344,9,0.01243201,0.001326421,0.001328254,0.0001059882,2.021808e-05,0.0001059983,2.021816e-05,311262.7,3.0,8.685111e-05,8.467139e-05,0.0002682453,0.0002789925
BITGOLD,bitGold,7.02033,2.28585,3.07121202179,3.07121202179,2.87894246897,1.43395364821,2.35523873326,1.38041988326,1.40708454085,0.392351555728,0.795200372065,142.815966285,1.0,False,False,False,False,False,False,False,2015-01-04,2015-01-04,2014-03-21,2015-01-04,Gold-Bars,1,217,3,311,245,243,2,0.008665105,0.001175196,0.001176445,9.487679e-05,1.883075e-05,9.48827e-05,1.883084e-05,641361.3,4.0,4.649379e-05,4.510491e-05,0.0001454629,0.0001509794
RBY,Rubycoin,0.000509143,8.97101e-07,567.542562097,2.0420856312,1.68685911559,7.66103439625,32.433804704,32.2422610703,1.46222344457,635828.753779,662049.06145,416467833.726,4.0,False,False,True,True,False,False,True,2014-03-20,2014-03-20,2014-02-11,2014-03-20,rby,1,7,1,42,401,399,2,0.004836211,0.001825197,0.001827329,0.0001890013,2.910715e-05,0.0001890204,2.910738e-05,489930.8,3.0,0.0001330154,0.0001138937,0.0004486777,0.0004154342
BITBTC,bitBTC,1.58417,0.878356,1.80356256461,1.59240592344,1.57740294138,1.51949349116,15.1338371861,1.54698701703,1.55854118642,1.82541585851,2.14353637358,854.294621783,1.0,False,False,False,False,False,False,False,2014-09-23,2014-09-23,2015-03-10,2014-09-23,Newmine,1,103,2,269,95,61,34,0.05306218,0.001298867,0.001300554,0.0001043512,2.002664e-05,0.000104358,2.002674e-05,202048.6,3.0,2.857665e-05,2.569703e-05,6.74931e-05,6.350797e-05
DOPE,DopeCoin,2.58826e-05,9.99837e-09,2588.68195516,2588.68195516,103.5304,33.1305130136,34.3335614307,19.0010811171,19.118389517,1107690.07717,273717.768005,753229252.473,1.0,False,False,False,False,False,False,True,2014-02-22,2014-02-22,2014-02-16,2014-02-22,userpacman,1,386,29,51,222,189,33,0.03397779,0.002203113,0.002209014,0.0002350065,3.26802e-05,0.0002350455,3.268041e-05,324647.6,4.0,9.870829e-05,8.350171e-05,0.0003248052,0.0002963799
RBT,Rimbit,0.0039985,5.91479e-06,676.017238144,676.017238144,141.507764613,65.766666733,83.3651159451,101.342076913,102.271183332,10737.0992958,4300.1684673,4659901.09436,4.0,False,False,False,False,False,False,False,2014-10-26,2014-10-26,2014-04-19,2014-10-26,garden.stater,1,2,1,190,2,2,0,0.0,0.001250368,0.001251401,0.0001013901,1.483239e-05,0.0001013964,1.483239e-05,0.0,4.0,1.295627e-06,1.154978e-06,4.270516e-06,4.139665e-06
RBR,RibbitRewards,2.37392e-06,1.00001e-07,23.7389626104,23.7389626104,14.1669899204,2.71217571261,2.80669845947,2.71596563733,3.03346028924,1746300.40297,10722401.2897,602473639.024,2.0,False,False,False,True,False,False,True,2015-01-23,2015-01-23,2014-08-15,2015-01-23,ribbitcoin,1,1,1,161,6,6,0,0.1333333,0.001164989,0.001166266,9.358552e-05,1.411532e-05,9.359188e-05,1.411532e-05,0.0,4.0,1.887387e-06,1.669174e-06,6.508071e-06,6.21973e-06
SLR,SolarCoin,6.99841e-05,2.52303e-06,27.7381164711,4.56416059061,1.87173308371,3.31780653104,7.07316029234,4.30665536795,2.04412777996,95089.8575888,120948.415144,61332958.1448,2.0,False,False,False,False,False,False,True,2014-03-29,2014-03-29,2014-01-23,2014-03-29,ddirt,1,29,1,79,109,108,1,0.01834862,0.001739198,0.00174121,0.0001762061,2.814223e-05,0.000176222,2.814238e-05,60930.34,3.0,4.238112e-05,3.600549e-05,0.0001285075,0.0001187157
SLG,Sterlingcoin,0.000200506,2.95314e-06,67.8958667723,67.8958667723,48.4992295989,9.05223366372,9.05223366372,7.68057562263,7.68057562263,29016.8935355,,13579906.1746,7.0,False,False,False,True,False,False,True,2014-09-23,2014-09-23,2014-08-02,2014-09-23,Sterlingcoin,1,297,1,52,170,170,0,0.006334842,0.001298677,0.001299866,0.0001045131,1.52381e-05,0.000104521,1.52381e-05,0.0,3.0,5.41976e-05,4.879707e-05,0.0001469949,0.0001427348
MCN,MonetaVerde,7.86902e-06,2.3e-07,34.2131304348,34.2131304348,19.1927317073,6.51656906595,10.2013305061,9.45105400759,10.6562932373,45636.7248199,14871.2618642,22635815.5107,1.0,False,False,True,False,False,False,False,2014-08-25,2014-08-25,2014-06-15,2014-08-25,cryptomidnight,1,105,3,71,144,142,2,0.00799121,0.001364338,0.001366025,0.0001086706,2.066131e-05,0.0001086794,2.06614e-05,132363.6,3.0,2.228698e-05,2.254705e-05,7.129685e-05,7.686665e-05
DICE,NeoDICE,0.00163174,4.28669e-05,38.0652671408,38.0652671408,33.704722718,2.8799214156,2.90608235241,1.78328879916,1.79572465495,576.730767482,0.0,242803.65311,1.0,False,False,False,False,False,False,False,2014-11-08,2014-11-08,2012-09-26,2014-11-08,SRoulette,1,297,39,804,183,129,54,0.1226463,0.001240828,0.00124288,0.0001001516,1.935491e-05,0.0001001627,1.935502e-05,351984.6,3.0,0.0001740847,0.0002076765,0.0002489064,0.0003035923
NRB,Noirbits,0.000250264,3e-07,834.213333333,834.213333333,357.52,14.1852998309,21.0055162039,15.8613316736,15.8613316736,15799.0294487,0.0,14440312.9161,1.0,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-08-08,2013-07-04,stbgefltc,1,78,2,50,6,3,3,0.6,0.01147685,0.01160253,0.0008648293,0.0001066235,0.0008655315,0.0001066265,0.0,3.0,1.198836e-05,1.109689e-05,3.369384e-05,3.346856e-05
LGD,LegendaryCoin,0.000488534,1.2e-07,4071.11666667,4071.11666667,4071.11666667,25.438277924,28.8293103351,674.427627562,675.489203541,1614672.10085,1108.97246682,649098184.541,1.0,False,False,False,True,False,False,False,2014-04-27,2014-04-28,2014-03-25,2014-04-28,legendarycoin,1,86,2,34,106,104,2,0.00989011,0.001628504,0.001631091,0.0001525967,2.603843e-05,0.0001526101,2.603861e-05,117310.3,4.0,2.938809e-05,2.644066e-05,9.980015e-05,9.646975e-05
QB,Quarkbar,1.18616e-05,2.8e-07,42.3628571429,42.3628571429,35.9442424242,6.33497169858,7.24047299461,6.38729516953,6.88395302936,24814.3366566,23037.4483492,9280561.90957,0.0,False,False,False,False,False,False,False,2014-05-26,2014-05-26,2014-02-26,2014-05-26,QuarkBar,1,26,1,89,208,208,0,0.01272761,0.001574981,0.001576595,0.0001323625,1.806946e-05,0.0001323733,1.806946e-05,0.0,3.0,8.962623e-05,7.991926e-05,0.000293519,0.0002826517
MCZ,MangoCoinz,0.000406651,4.00903e-06,101.433763279,71.2671376321,30.8932546285,3.46663679909,4.0710732078,2.67046899799,2.50017523716,3420.02624686,1901.97663584,981547.53285,2.0,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2014-12-22,2015-03-22,SreleFromMangoCoinz,1,158,1,192,160,159,1,0.01305031,0.001122376,0.00112316,9.019489e-05,1.826558e-05,9.019939e-05,1.826563e-05,301144.0,4.0,3.608191e-05,3.164406e-05,0.0001154522,0.0001097971
NRS,NoirShares,0.000468012,9e-06,52.0013333333,52.0013333333,27.5301176471,6.82513708974,7.75347922947,3.17284985898,3.68421340523,12227.5638102,70521.4338405,7617772.25378,1.0,False,False,False,True,False,False,False,2014-04-20,2014-04-20,2014-09-05,2014-04-20,chocobo,1,73,0,118,15,0,15,0.03809524,0.001644352,0.001648076,2.006622e-05,2.669759e-05,2.006622e-05,2.669782e-05,0.0,inf,1.146339e-06,1.048332e-06,4.486509e-06,4.415196e-06
XGR,GoldReserve,5.62377e-06,2.10165e-07,26.758832346,26.758832346,4.84807758621,3.12682226355,3.16305860245,2.12892807864,2.13604778801,73258.155155,247554.120885,34431332.9228,0.0,False,False,False,False,False,False,False,2014-06-28,2014-06-28,2014-06-05,2014-06-28,Mesterlovesz74,1,177,2,158,163,138,25,0.03317428,0.001490573,0.001492473,0.0001198736,2.239616e-05,0.0001198835,2.239624e-05,459664.5,4.0,3.243276e-05,2.919106e-05,0.0001151618,0.0001112457
$$$,Money,3.20111e-07,3.98959e-08,8.02365656621,6.44095590884,3.55621199228,2.36501248083,3.20754266742,2.0249947306,1.46298546305,1481240.08676,3897272.99529,77024484.5116,1.0,False,False,False,False,False,False,False,2015-11-12,2015-11-12,2014-11-18,2015-11-12,moneyfoundation,1,29,2,360,65,65,0,0.03509615,0.001039332,0.001040598,8.036491e-05,1.271812e-05,8.037073e-05,1.271812e-05,0.0,4.0,1.473316e-05,1.429268e-05,4.521034e-05,4.65986e-05
AXR,Axron,6.01411e-05,9.69453e-07,62.0361172744,62.0361172744,30.8415897436,10.3316991874,10.8219079789,8.98738104745,9.43998344651,111493.740835,147069.194634,55077907.9723,1.0,False,False,False,True,False,False,False,2014-08-27,2014-08-27,2014-08-14,2014-08-27,Project Axron,1,118,1,13,150,148,2,0.0098434,0.001360434,0.001361715,0.0001078016,2.058683e-05,0.0001078076,2.058693e-05,198604.2,4.0,2.886247e-05,2.572243e-05,9.803815e-05,9.467656e-05
EXE,Execoin,0.000205844,2.5e-07,823.376,823.376,643.2625,21.1258632092,22.3510052676,10.9666314603,11.2327419096,92959.1064816,66922.9900182,61724846.7037,2.0,False,False,True,True,False,False,False,2014-03-10,2014-03-10,2014-02-27,2014-03-10,execoin,1,60,1,11,174,174,0,0.007574248,0.001893978,0.001896524,0.0002047466,2.26922e-05,0.0002047721,2.26922e-05,0.0,3.0,8.715501e-05,7.649887e-05,0.000294617,0.000279955
EXC,Extremecoin,0.000332922,1.01457e-05,32.8140985836,32.8140985836,30.7410040721,5.15051086676,8.04605855908,5.13725772366,7.96251875176,2626.14913864,4263.84907139,1882948.93241,2.0,False,False,False,False,False,True,False,2014-01-16,2014-01-16,2013-08-17,2014-01-16,CaptChadd,1,883,40,560,404,328,76,0.07612923,0.003794122,0.00381052,0.0003578279,4.756579e-05,0.0003579484,4.756632e-05,369361.7,3.0,0.0004322292,0.0004325108,0.0009787975,0.00102349
CKC,Checkcoin,3.1201e-05,2.39997e-07,130.005791739,130.005791739,97.503125,7.97688062191,8.87750185796,3.33853030644,4.79247163082,235492.287215,3326345.22917,111152359.566,2.0,False,False,False,True,False,False,False,2014-09-19,2014-09-19,2014-07-29,2014-09-19,BitsendInc,1,74,1,52,144,143,1,0.008449883,0.001312297,0.001313473,0.0001051392,1.52966e-05,0.0001051453,1.52966e-05,1358.75,4.0,2.653197e-05,2.312585e-05,8.540929e-05,8.042526e-05
DETH,DarkEther,3.00047e-06,9.98937e-09,300.366289366,300.366289366,299.969008058,16.6746685957,16.6746685957,9.80844279562,9.80844279562,656307.993238,,92539427.0466,1.0,False,False,False,False,False,False,False,2015-08-10,2015-08-10,2015-08-09,2015-08-10,DarkEther,1,5,1,1,23,22,1,0.07509881,0.001072605,0.00107355,8.238962e-05,1.310925e-05,8.239425e-05,1.310925e-05,38.25,4.0,2.366371e-06,2.046622e-06,7.529735e-06,6.988567e-06
MUSE,MUSE,6.93843e-06,1.62024e-06,4.28234705969,4.28234705969,3.40060773887,1.92530748921,2.39205439487,1.90353151513,2.09866060432,1113572.91718,1369463.28967,269484645.959,3.0,False,False,False,False,False,False,False,2015-05-06,2015-05-07,2015-10-23,2015-05-07,StanLarimer,1,398,1,258,58,35,23,0.2089448,0.001102442,0.00110398,8.725977e-05,1.797283e-05,8.726478e-05,1.797293e-05,85939.22,3.0,1.538746e-05,1.261689e-05,3.213255e-05,2.830644e-05
SWARM,Swarm,0.000263962,2.01e-06,131.324378109,131.324378109,105.939485397,6.62689904548,8.32482916797,6.54390032218,6.5097747191,25744.5676462,41215.3156357,12228669.632,3.0,False,False,True,False,False,False,False,2014-09-16,2014-09-16,2014-06-24,2014-09-16,fractastical,1,143,1,234,87,81,6,0.0163058,0.001320921,0.001322178,0.0001057295,2.016098e-05,0.0001057372,2.01611e-05,231023.5,3.0,5.994788e-05,5.282617e-05,0.0001490742,0.0001401959
HBN,HoboNickels,0.000531163,1.10251e-05,48.1776129015,48.1776129015,48.1776129015,6.91429894377,10.7145115363,5.37576767185,8.19794621333,19422.1968002,29026.3943812,14450114.4193,2.0,False,False,False,True,False,False,False,2013-12-20,2013-12-20,2013-07-24,2013-12-20,thundertoe,1,218,35,927,568,532,36,0.03174512,0.004793176,0.004818473,0.0005005752,6.2958e-05,0.0005008191,6.295888e-05,268696.1,3.0,0.0004380734,0.0004484807,0.001038677,0.001160369
WS,Woodshares,2.91199e-05,7.72392e-06,3.77009342406,3.77009342406,3.59613266218,1.49154400267,1.59091602955,1.34302077515,1.34546921717,1180.27649089,1081.7293539,218351.150815,1.0,False,False,False,False,False,False,False,2015-07-02,2015-07-02,2015-04-12,2015-07-02,KrLos,1,227,7,866,130,34,96,0.1192175,0.001082472,0.001083722,8.404632e-05,1.769271e-05,8.405138e-05,1.769279e-05,35329.58,3.0,1.897433e-05,1.605992e-05,2.551926e-05,2.35036e-05
EXP,Expanse,0.00149648,1.53241e-05,97.6553272297,97.6553272297,17.2022245366,8.88655950278,9.51140974442,9.53886932838,9.75835575386,60956.0770221,10782.9888134,6705168.47243,5.0,False,False,True,True,False,False,True,2015-09-15,2015-09-15,2015-08-10,2015-09-15,CryptoClub,1,713,3,556,252,106,146,0.05024814,0.001059593,0.001060659,8.099754e-05,1.73003e-05,8.100107e-05,1.730037e-05,317852.5,4.0,1.746566e-05,1.496749e-05,4.940384e-05,4.578885e-05
LQD,LIQUID,0.04,0.00076138,52.5361842969,52.5361842969,36.5303475863,4.44379233382,10.9274503909,8.61638840513,16.2228098114,237.787405086,166.828478284,78707.6310836,2.0,False,False,True,False,False,False,False,2015-02-06,2015-02-06,2015-02-07,2015-02-06,Geenstijl,1,214,10,432,218,135,83,0.04255597,0.001152425,0.001153783,9.300685e-05,1.856338e-05,9.301265e-05,1.856348e-05,174640.2,3.0,3.858439e-05,3.370612e-05,8.043882e-05,7.5973e-05
PAK,Pakcoin,2.744e-06,1.00019e-08,274.347873904,12.2219549783,4.26465080063,5.86616247254,7.27026913132,4.84558323614,3.44466850492,31458.2924266,30751.4946171,3460412.16692,2.0,False,False,False,False,False,False,False,2015-09-15,2015-09-15,2015-06-22,2015-09-15,drwatson84,1,54,1,85,27,27,0,0.03988604,0.00105885,0.001059926,8.10147e-05,1.293912e-05,8.102058e-05,1.293912e-05,0.0,4.0,6.053128e-06,5.378496e-06,1.996195e-05,1.917847e-05
BSTY,GlobalBoost-Y,1.96912e-05,1.85477e-06,10.6165184902,9.60649435549,8.50643235444,2.57496572229,25.080438976,3.3080788752,2.80545335712,589772.173786,655776.001778,269525883.42,4.0,False,False,False,False,False,False,True,2014-10-03,2014-10-03,2014-09-08,2014-10-03,GlobalBoost,1,231,3,161,216,210,6,0.009737014,0.001280467,0.001282444,0.000103101,1.984301e-05,0.0001031068,1.984309e-05,580033.3,4.0,3.964904e-05,3.575397e-05,0.000137671,0.0001347073
ELP,ElephantCoin,7.78898e-07,4.02671e-08,19.343285213,19.343285213,9.52177091458,5.72541297369,6.26210982967,6.67674298932,6.74961413432,230295.737959,90127.7967605,113996390.289,1.0,False,False,False,True,False,False,False,2014-08-26,2014-08-26,2013-07-15,2014-08-26,thisnewcoin,1,596,10,468,321,214,107,0.1033871,0.001366511,0.001368783,0.0001080861,2.061666e-05,0.0001080965,2.061678e-05,797387.8,3.0,0.0001177928,0.0001230234,0.0002805619,0.0003060264
IBITS,iBits,0.0214917,1e-08,2149170.0,2149170.0,2149170.0,105.85704147,105.85704147,7074.9937426,7074.9937426,3296085.38702,,527373661.923,1.0,False,False,False,False,False,False,False,2015-07-27,2015-07-27,2015-07-13,2015-07-27,iBITS,1,1,1,14,33,33,0,0.02272727,0.001078251,0.001079345,8.308669e-05,1.31761e-05,8.309218e-05,1.31761e-05,0.0,4.0,4.870329e-06,4.359943e-06,1.657607e-05,1.600611e-05
TCO,TacoCoin,2.94861e-06,5.0898e-09,579.317458446,579.317458446,403.078786421,15.5590469154,35.0690765362,18.1948053779,19.975781761,48610.8045226,44685.0563468,16770727.5603,0.0,False,False,False,False,False,False,False,2014-07-21,2014-07-21,2014-06-14,2014-07-21,bassguitarman,1,30,3,67,82,68,14,0.03333333,0.001442963,0.001444485,0.0001132331,2.16181e-05,0.0001132411,2.161819e-05,165941.1,3.0,6.917106e-05,6.100049e-05,9.171589e-05,9.139713e-05
VNL,Vanillacoin,0.000511798,2.65549e-05,19.2732038155,6.6199808307,5.06309603894,3.44725276552,5.57926048318,2.89690367565,2.32323841027,128997.037494,119968.654528,39215099.3982,2.0,False,False,True,False,False,False,True,2015-03-05,2015-03-06,2015-03-05,2015-03-06,traumschiff,1,721,6,458,369,252,117,0.02648402,0.001134061,0.001135409,9.088364e-05,1.836902e-05,9.089072e-05,1.836908e-05,585992.0,3.0,3.973384e-05,3.900455e-05,9.424003e-05,9.686219e-05
RIN,Ringo,3.29525e-06,2.35e-07,14.0223404255,14.0223404255,11.3629310345,2.15287697401,4.2513937912,2.05290453379,1.92146476536,45084.4348275,72371.3087782,23353737.2406,1.0,False,False,False,False,False,False,False,2014-08-02,2014-08-02,2014-05-23,2014-08-02,homhomhom,1,91,1,147,58,55,3,0.02359347,0.001426369,0.001427867,0.0001122776,2.128801e-05,0.0001122853,2.12881e-05,29788.72,4.0,1.014164e-05,8.914333e-06,3.383335e-05,3.215077e-05
TIT,Titcoin,4.98764e-05,1.11518e-06,44.7249771337,44.7249771337,35.1121092018,14.1193720636,15.2305590766,10.4456318647,10.4732113738,375981.960015,141488.70932,186487052.168,3.0,False,False,False,True,False,False,True,2014-08-25,2014-08-25,2014-06-21,2014-08-25,RobertTitCoin,1,28,2,204,43,39,4,0.03654485,0.001364128,0.001365548,0.0001086675,2.066132e-05,0.0001086776,2.066143e-05,72527.87,4.0,9.520503e-06,8.465794e-06,3.138467e-05,3.00252e-05
CLR,Copperlark,0.000864917,5.50195e-07,1572.01901144,1572.01901144,1369.67517372,10.0276231662,12.3517221171,23.3961116944,23.3961116944,35232.0019181,0.0,27868513.5172,2.0,False,False,False,True,False,False,False,2013-11-03,2013-11-03,2013-06-06,2013-11-03,herveyc7helker,1,11,1,150,36,35,1,0.107563,0.008932486,0.008996531,0.0007106819,8.630423e-05,0.0007110692,8.630682e-05,7.166667,3.0,3.217628e-05,2.567993e-05,8.146919e-05,6.972254e-05
BITUSD,bitUSD,0.00571394,0.00191542,2.98312641614,2.98312641614,2.47383483061,1.496963525,11.1464074086,1.56182935666,1.26798189199,10954.0873367,13760.2345393,5115558.78624,2.0,False,False,True,False,False,False,False,2014-09-23,2014-09-23,2014-08-22,2014-09-23,ChuckOne,1,641,16,243,284,189,95,0.06573982,0.00129911,0.001300849,0.0001043528,2.002666e-05,0.0001043632,2.002675e-05,486533.4,3.0,8.252261e-05,7.884893e-05,0.0001604052,0.0001652696
DCR,DeltaCredits,0.000449759,5.91132e-05,7.60843601767,7.60843601767,2.95783160262,2.28880316128,2.28880316128,1.83248773113,1.83248773113,2156.22194922,,269527.743652,1.0,False,False,False,False,False,False,False,2015-08-29,2015-08-30,2015-08-18,2015-08-30,Gladimor,1,268,3,515,328,264,64,0.008686516,0.001070826,0.001071823,8.182581e-05,1.740355e-05,8.182998e-05,1.740363e-05,1691219.0,3.0,6.083207e-05,5.335166e-05,0.0001749271,0.0001666307
RIC,Riecoin,0.00098789,8.30415e-06,118.963409861,118.963409861,46.8460735964,17.4843430432,17.7389165466,22.1791254247,22.246975057,106195.089332,0.0,71787880.3887,2.0,False,False,True,False,True,False,False,2014-02-27,2014-02-27,2013-09-05,2014-02-27,gatra,1,115,5,243,296,263,33,0.01478134,0.002115027,0.002119318,0.0002268591,3.198823e-05,0.0002268918,3.198845e-05,711565.2,3.0,0.0001397486,0.0001324238,0.0003536415,0.0003555462
COV,Coven,0.00312465,3.40036e-05,91.8917408745,91.8917408745,19.531503938,8.68607037396,8.68607037396,4.78697305098,4.78697305098,1622.26264665,,300118.589629,1.0,False,False,False,False,False,False,False,2015-04-21,2015-04-21,2015-04-19,2015-04-21,CovenDev,1,17,2,2,50,50,0,0.01877551,0.001110862,0.00111204,8.855618e-05,1.363401e-05,8.856216e-05,1.363401e-05,0.0,4.0,1.261698e-05,1.275696e-05,3.767286e-05,4.07192e-05
FRAC,Fractalcoin,0.00281314,6.73233e-06,417.855333889,417.855333889,174.188235294,50.36048312,50.36048312,11.7032035598,11.7032035598,5975.99887107,,3388391.3599,1.0,False,False,False,True,False,False,False,2014-06-15,2014-06-15,2014-06-12,2014-06-15,Fractalcoin,1,1,1,3,87,87,0,0.01122694,0.001547706,0.001549273,0.0001248542,1.741038e-05,0.0001248614,1.741038e-05,0.0,4.0,2.4289e-05,2.276812e-05,8.125517e-05,8.157552e-05
HAM,HamRadioCoin,7.69266e-05,1.52483e-06,50.4492959871,31.9579414404,14.4651893081,5.84926453854,5.873322349,6.38988497828,6.2728401485,20037.7438295,16567.9786739,8696380.82201,4.0,False,False,False,True,False,False,False,2014-10-26,2014-10-26,2014-07-03,2014-10-26,hamhrc,1,43,1,115,30,29,1,0.01609195,0.001251149,0.001252402,0.0001013821,1.951338e-05,0.0001013876,1.951346e-05,49377.09,4.0,7.041404e-06,6.27829e-06,2.457595e-05,2.365604e-05
SONG,SongCoin,1.0957e-05,2.80009e-07,39.1308850787,39.1308850787,27.388049442,3.91477803821,5.41316369878,6.70112403003,7.57612913764,120598.377622,41407.0466539,34611734.3775,1.0,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2014-09-30,2015-03-22,dynoman,1,148,1,180,67,66,1,0.01447309,0.00112223,0.001123134,9.019344e-05,1.826564e-05,9.019858e-05,1.82657e-05,114493.5,3.0,1.579447e-05,1.395878e-05,4.566337e-05,4.299351e-05
BOST,BoostCoin,0.000147214,1.21234e-05,12.1429631951,12.1429631951,1.41701799981,3.0733378063,3.0733378063,2.33451007698,2.33451007698,680288.129831,,397288267.821,2.0,False,False,False,True,True,False,False,2014-05-30,2014-05-30,2014-05-09,2014-05-30,mammix2,1,531,14,100,504,470,34,0.008416834,0.001562996,0.00156585,0.0001306523,2.352025e-05,0.0001306675,2.352035e-05,1414067.0,3.0,0.0001223287,0.0001121227,0.0003917603,0.0003853168
