coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
OCUPY,2014-11-16,2012-01-25,Bitcoin Oz,1,1136,58,139,114,64,50,0.2018182,0.03179307,0.03304944,0.001716756,0.0003697377,0.001719226,0.0003697966,6697.817,2,0.0005694712,0.0008868786
NEC,2014-03-26,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
NET,2013-12-17,2011-06-25,BCEmporium,1,331,8,119,52,21,31,0.1930618,0.04088695,0.04209514,0.001835552,0.0005450784,0.001836911,0.0005451515,3537.154,3,0.0002177557,0.0004686073
SILK,2014-05-11,2014-02-13,silkcoinproject,1,2,1,1,3,3,0,0.0,0.002383058,0.002388985,0.0002598701,2.572943e-05,0.0002599171,2.572943e-05,0.0,5,1.532332e-06,6.322907e-06
TEK,2014-05-20,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
PMP,2014-10-20,2014-06-26,TheMightyX,1,882,4,354,294,11,283,0.01676302,0.00151351,0.001515313,0.0001214381,2.245049e-05,0.0001214494,2.245056e-05,30206.53,4,2.913354e-06,1.091507e-05
CGA,2014-02-21,2014-02-06,wzttide,1,155,1,28,5,0,5,0.1,0.002743119,0.002752086,2.705335e-05,3.650598e-05,2.705335e-05,3.650619e-05,0.0,inf,1.255588e-06,5.473069e-06
NBT,2014-09-23,2014-07-24,ronnyb,1,18,7,1,13,13,0,0.01282051,0.001442098,0.001443929,0.0001125381,1.637787e-05,0.0001125455,1.637787e-05,0.0,4,2.730898e-06,1.071687e-05
TES,2014-02-06,2013-05-27,maxpower,1,246,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
NBE,2014-09-13,2014-06-04,bitcentavo,1,6,1,1,4,4,0,0.0,0.001566084,0.001568429,0.0001292414,1.770444e-05,0.0001292554,1.770444e-05,0.0,5,1.106483e-06,4.649021e-06
CORG,2014-02-21,2014-01-31,Altcoinfaucet,1,14,1,1,1,1,0,0.0,0.002941133,0.002948113,2.855674e-05,2.855593e-05,2.855674e-05,2.855593e-05,0.0,inf,1.972002e-06,8.199516e-06
GML,2014-07-03,2014-05-05,gameleaguedev,1,89,2,18,120,120,0,0.01134454,0.001631013,0.001633127,0.0001469446,1.916259e-05,0.000146962,1.916259e-05,0.0,4,1.74124e-05,6.835382e-05
ELC,2013-06-09,2013-01-02,xorxor,1,352,9,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
RBBT,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,0.0,5,2.022115e-06,7.855066e-06
FLT,2014-03-20,2014-03-05,coolisbad,1,185,1,48,72,45,27,0.05320814,0.002020038,0.002024577,0.0002178456,3.102923e-05,0.0002178865,3.102945e-05,92598.8,4,1.39813e-05,4.462165e-05
RDD,2014-02-09,2013-08-29,Tommo_Aus,1,157,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
DIEM,2014-04-28,2014-03-13,fusioncoin,1,110,2,1,9,9,0,0.0,0.001878284,0.001881255,0.0002002319,2.236786e-05,0.000200261,2.236786e-05,0.0,4,2.596818e-06,1.098129e-05
ADN,2014-04-15,2014-04-06,defaced,1,1147,29,1130,1216,845,371,0.03200903,0.001749853,0.00175306,0.0001720094,2.754262e-05,0.0001720301,2.754278e-05,8225096.0,3,0.0003589782,0.0009801983
MINT,2014-02-19,2011-05-21,speeder,1,109,11,8,17,13,4,0.125,0.1483219,0.1633755,0.003498016,0.001212273,0.003504802,0.001212818,657.0,3,0.0002302273,0.0005583032
ELT,2014-06-12,2011-03-21,andrew.skretvedt,1,3,0,1,1,0,1,0.0,0.269134,0.3302626,0.001333333,0.002321768,0.001333333,0.002323035,0.0,inf,0.0001088985,0.0003305862
MED,2014-10-22,2013-05-27,maxpower,1,338,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
MEC,2013-07-07,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
HIRO,2014-03-26,2014-03-08,bonesoul,1,16,2,44,10,7,3,0.06666667,0.001962884,0.00196666,0.0002093419,3.052519e-05,0.0002093814,3.052545e-05,129.3762,4,4.048299e-06,1.364725e-05
NAUT,2014-05-15,2013-05-27,maxpower,1,287,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
SMLY,2015-01-28,2014-11-05,gstefans,1,56,1,1,2,2,0,0.0,0.001259404,0.001261293,0.0001009059,1.471584e-05,0.0001009136,1.471584e-05,0.0,5,9.163598e-07,3.752498e-06
GDC,2013-12-17,2013-06-23,nordicminers,1,28,2,1,1,1,0,0.0,0.01147647,0.01161509,7.31208e-05,7.311545e-05,7.31208e-05,7.311545e-05,0.0,inf,3.838806e-06,1.578584e-05
BOOM,2014-08-02,2014-01-01,coolfish,1,9,0,1,1,0,1,0.0,0.003891162,0.003905601,3.845119e-05,3.845266e-05,3.845119e-05,3.845266e-05,0.0,inf,1.802762e-06,7.543913e-06
WKC,2014-06-25,2013-06-01,Cranky4u,1,55,7,310,19,7,12,0.2046784,0.01302349,0.01314013,0.0008891799,0.0001205741,0.0008899344,0.0001205775,3560.35,4,1.806355e-05,5.237274e-05
GDN,2014-04-28,2014-04-12,GlobalDenomination,1,123,3,1,7,7,0,0.0,0.001716071,0.001718768,0.0001699509,2.043819e-05,0.0001699711,2.043819e-05,0.0,5,2.1778e-06,9.059777e-06
QSLV,2014-11-13,2014-10-27,QuicksilverCoin,1,40,2,1,2,2,0,0.0,0.001259939,0.001261319,0.0001016894,1.480779e-05,0.0001016969,1.480779e-05,0.0,4,1.291211e-06,4.425292e-06
VCOIN,2014-08-09,2014-03-16,laterbreh,1,195,16,57,129,117,12,0.004966085,0.001838118,0.001840687,0.000194644,2.949627e-05,0.0001946719,2.949645e-05,405746.9,4,4.610058e-05,0.0001890448
CIN,2014-09-07,2011-05-18,Nesetalis,1,129,0,3,16,0,16,0.2333333,0.1801668,0.2251269,0.0007462687,0.001285953,0.0007462687,0.001286651,0.0,inf,6.774786e-05,0.0001984078
SEED,2014-10-07,2013-10-25,r3wt,1,2994,91,166,918,681,237,0.05026368,0.008900029,0.008984292,0.0007130022,8.774649e-05,0.0007135046,8.774885e-05,2252848.0,2,0.0008568299,0.002196026
KRYP,2014-10-19,2011-05-22,AntiVigilante,1,123,4,12,11,0,11,0.2545455,0.1311238,0.1518288,0.0006901311,0.001182502,0.0006901311,0.001183059,0.0,inf,6.29553e-05,0.0001838926
MSC,2013-12-24,2013-01-02,xorxor,1,470,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
XWC,2014-04-18,2014-10-01,WhitecoinFoundation,1,0,0,1,11,11,0,0.0,0.001287754,0.001289258,0.0001036602,1.510711e-05,0.0001036669,1.510711e-05,0.0,4,2.355046e-06,9.496892e-06
KARM,2014-02-08,2012-04-01,Portnoy,1,341,9,194,90,46,44,0.2691794,0.03185095,0.03288488,0.00165944,0.0003488439,0.001661797,0.0003488943,8746.033,2,0.0004345311,0.0004995082
PIMP,2014-12-14,2014-08-06,Mario241077,1,597,1,248,21,8,13,0.07142857,0.001408021,0.001410942,0.0001114751,2.116555e-05,0.0001114841,2.116571e-05,16715.05,4,2.731896e-06,9.241631e-06
EAC,2013-12-28,2013-01-02,xorxor,1,479,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
42,2014-01-14,2014-01-06,hendo420,1,683,58,252,414,268,146,0.06041252,0.00389783,0.003912016,0.0003897601,5.173975e-05,0.0003898726,5.174046e-05,1069323.0,3,0.0002503763,0.0006474792
PXI,2014-10-04,2014-07-21,Percise,1,186,7,20,9,9,0,0.0,0.001454386,0.001456364,0.0001134109,1.645549e-05,0.0001134209,1.645549e-05,0.0,5,1.803199e-06,7.549325e-06
VDO,2014-10-20,2014-09-13,VidioShare,1,117,1,4,8,6,2,0.0,0.001337976,0.001339676,0.0001062752,2.019428e-05,0.0001062844,2.019437e-05,55687.51,4,2.18789e-06,7.181856e-06
PXC,2013-07-04,2013-07-01,BitJohn,1,697,52,50,389,240,149,0.1140896,0.01155856,0.01171474,0.0008675017,0.0001080669,0.0008683486,0.0001080703,491708.9,3,0.0005290578,0.001463481
AC,2014-04-20,2013-12-07,MR2,1,5,1,27,2,0,2,0.0,0.005964537,0.005985523,4.984548e-05,7.282781e-05,4.984548e-05,7.28292e-05,0.0,inf,2.268819e-06,9.508162e-06
BALLS,2014-11-04,2011-06-18,Gameover,1,7,0,2,2,0,2,0.0,0.03811903,0.03939098,0.0003809524,0.0006485163,0.0003809524,0.0006486679,0.0,inf,3.488338e-05,0.0001038418
ICB,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.0001182662,1.69262e-05,0.000118273,1.69262e-05,0.0,4,4.563747e-06,1.703895e-05
AM,2014-07-07,2013-05-27,maxpower,1,317,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
START,2014-06-15,2011-08-02,julz,1,705,40,40,122,61,61,0.1406635,0.03295562,0.03391246,0.001799893,0.0004590166,0.001801603,0.0004590884,11872.12,2,0.0005410465,0.0009396932
CND,2014-10-24,2014-10-16,cannabis.dark,1,36,1,1,10,10,0,0.06666667,0.001281392,0.00128302,0.0001018072,1.493028e-05,0.0001018172,1.493028e-05,0.0,4,1.999346e-06,7.07402e-06
AU,2014-10-09,2014-09-14,GoldMin.es,1,68,1,1,1,0,1,0.0,0.001335133,0.001336299,1.535438e-05,2.017802e-05,1.535438e-05,2.017811e-05,0.0,inf,8.541753e-07,3.566156e-06
CNL,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.001457527,0.001459057,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,0.0,4,7.655925e-06,2.636493e-05
NKA,2015-01-28,2013-10-08,Tsunamirain,1,108,9,62,11,10,1,0.1272727,0.009239783,0.009315461,0.0007090037,8.910273e-05,0.0007094677,8.910572e-05,0.0,4,7.881751e-06,2.571171e-05
PFC,2014-11-23,2014-09-11,ProfitCoin,1,1,1,1,0,0,0,0.0,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,1.539504e-05,0.0,inf,8.565223e-07,3.575215e-06
ZCC,2014-08-05,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
NOTE,2014-03-08,2012-05-09,etotheipi,1,223,3,291,81,61,20,0.2004662,0.03276563,0.0337605,0.001598538,0.0003390138,0.001600063,0.0003390653,4597.729,2,0.0004174569,0.0006522084
NKT,2014-12-29,2014-12-18,nkt-coin-team,1,29,2,1,14,14,0,0.1868132,0.001214607,0.001215796,9.670658e-05,1.436823e-05,9.67132e-05,1.436823e-05,0.0,4,2.005421e-06,7.48203e-06
CHILD,2014-09-20,2014-08-25,ivanlabrie,1,756,2,433,86,8,78,0.07359781,0.001375735,0.001377807,0.0001088961,2.064134e-05,0.0001089033,2.064144e-05,127035.9,4,2.675365e-06,1.10181e-05
KRN,2014-03-15,2014-01-19,pengar,1,32,1,1,13,12,1,0.05128205,0.003714138,0.003726998,0.0003585096,3.325684e-05,0.0003586218,3.325684e-05,2001.324,4,1.269825e-05,4.146614e-05
CZC,2014-10-20,2014-07-19,taxik,1,1,0,1,1,0,1,0.0,0.001454893,0.001456497,1.649866e-05,1.649893e-05,1.649866e-05,1.649893e-05,0.0,inf,9.100557e-07,3.813322e-06
SUPER,2014-05-26,2011-07-11,Eri,1,172,4,10,23,5,18,0.1818182,0.0376135,0.03902454,0.001781005,0.0004966086,0.001782723,0.0004966937,40.94286,4,4.02974e-05,0.0001088757
