symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
XCE,cerium,Cerium,1.3011e-05,1.85094e-06,7.029401277188888,7.029401277188888,7.029401277188888,1.4656586712024184,1.5657284650662402,1.4231927629907775,1.3670220248182798,9550,2,False,False,False,False,False,False,False,2015-06-10
XCH,clearinghouse,ClearingHouse,5.83892e-06,3.1e-07,18.835225806451614,18.835225806451614,12.164416666666668,2.7108316546369937,2.729178403022427,1.493197961476088,1.491738566560618,46369,2,False,False,True,False,False,True,False,2014-10-04
DOGE,dogecoin,Dogecoin,2.84242e-06,2.30997e-07,12.305008290150955,12.305008290150955,5.870063999438275,3.7779692528066366,3.9542338059234488,2.2732927771061604,2.5406091191404636,437597191,46,False,True,True,True,True,True,True,2013-12-15
XCN,cryptonite,Cryptonite,7.59837e-05,3.50188e-07,216.97973659862703,216.97973659862703,84.86195805133016,18.906592452153827,18.906592452153827,2.31671911607483,2.31671911607483,407458,3,False,False,True,False,True,True,False,2014-08-02
BTX,bitcointx,BitcoinTX,6.29519e-06,2.09918e-07,29.988805152488116,29.988805152488116,3.638838150289017,6.577426589595159,7.626316922254341,1.2040381626160588,1.223168585612476,173886,1,False,False,False,False,False,False,False,2015-04-26
MOON,mooncoin,Mooncoin,2.45932e-07,2.807e-10,876.1382258639115,876.1382258639115,130.9542066027689,25.446589501152584,25.939020542425823,2.396911044613186,2.3609534984654994,4342351,4,False,False,False,True,False,False,False,2014-01-06
XCR,crypti,Crypti,2.30019e-05,3.2397e-06,7.1000092601166775,7.1000092601166775,1.841197800350599,2.268632225592051,2.3529109330332814,1.3295726314835732,1.3908633422451662,993193,3,False,False,True,True,False,True,False,2014-08-07
XCP,counterparty,Counterparty,0.0218774,0.00253535,8.62894669375037,6.665651059836508,6.665651059836508,3.368840107495205,2.9145217764859908,2.2892724188648197,1.608183663922028,7578111,7,False,False,True,False,False,True,True,2014-02-15
MGW,mgw,MGW,0.000700206,5.6277e-05,12.442134442134442,12.442134442134442,4.088603160144343,1.9764168737616494,2.0181262569540572,1.5654530002184135,1.6457711523557668,97341,1,False,False,False,False,False,False,False,2014-08-22
BTC,bitcoin,Bitcoin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16353603910,59,True,True,False,True,True,True,False,2013-04-28
BTB,bitbar,BitBar,0.89421,0.00068821,1299.327240231906,1299.327240231906,501.73940366509186,27.516511205735803,27.516511205735803,9.695584872525055,9.695584872525055,728223,3,False,False,False,True,False,True,False,2013-05-09
BTM,bitmark,Bitmark,0.00195578,5.18188e-05,37.74267254355562,37.74267254355562,19.237495696650765,4.411269116207665,4.543498016848156,1.5726356170354547,1.5603279748024148,623065,2,False,False,True,True,False,False,False,2014-08-19
SSD,sonicscrewdriver,SonicScrewdriver,2.94508e-05,1.05e-06,28.048380952380953,28.048380952380953,5.913815261044177,4.85580419911019,5.283660936516089,1.942932730350606,1.5332919276849633,404504,1,False,False,False,False,False,False,True,2014-08-12
HEDG,hedgecoin,HedgeCoin,1.61962e-06,3e-08,53.98733333333334,53.98733333333334,53.98733333333334,1.6419752189433778,1.7908262090747198,1.1640994303555317,1.1910733739655737,612,2,False,False,False,False,False,False,False,2015-07-05
JBS,coinmarketscoin,Jumbucks,0.000144981,7.43421e-06,19.501870407212063,1.7243630914151145,1.7243630914151145,2.6227456801940723,1.2749414597393138,2.197889674488823,1.2673625141534515,381037,3,False,False,False,True,False,False,True,2014-09-07
EMD,emerald,Emerald Crypto,6.002e-05,1.05959e-06,56.644551194329885,56.644551194329885,40.82993197278912,12.19041638118796,12.19041638118796,6.4448289759304185,6.4448289759304185,51471,1,False,False,False,True,False,False,False,2013-08-04
ISR,isracoin,Isracoin,0.000604306,1.4e-07,4316.471428571428,4316.471428571428,4316.471428571428,24.041660240664857,24.248376127230788,2.0393216447657827,2.018418834855296,420532,0,False,False,False,False,False,False,False,2014-04-08
KTK,kryptkoin,Kryptkoin,4.17916e-05,1.9e-07,219.9557894736842,219.9557894736842,219.9557894736842,15.515936899941533,15.513581500754913,7.064821272428487,7.060860377555613,108707,1,False,False,False,False,False,False,True,2014-06-08
SWING,swing,Swing,0.000199908,3.8222e-05,5.230181570823086,2.189803089919641,1.7835233659868315,1.6846274192527222,1.4011650039863044,1.4163374976756178,1.3835267978178691,242523,2,False,False,False,False,False,False,True,2015-09-28
CHAO,23-skidoo,23 Skidoo,30.0041,12.1705,2.4653136682962904,2.4653136682962904,2.457982436019268,1.8580520155163305,1.8972728105418157,1.1249590078229186,1.8154959934405202,258,1,False,False,False,False,False,False,False,2015-07-25
SPHR,sphere,Sphere,3.54705e-05,4.00494e-06,8.856686991565416,8.445357142857143,8.445357142857143,1.985215087811331,1.9480918280004444,2.112704072346664,1.7916854009158587,69179,2,False,False,False,False,False,False,True,2015-05-02
MUE,monetaryunit,MonetaryUnit,7.96608e-06,4.09902e-08,194.341086406019,194.341086406019,14.482807520221368,13.906120517536355,13.930289894732184,5.181986311952296,5.143762495925799,14728,5,False,False,False,False,False,False,True,2014-11-01
OCTO,octo,Octo,5.88368e-06,3.74853e-08,156.95966152064946,156.95966152064946,22.629538461538463,6.214017068809904,7.657391130261969,4.073235728644395,3.8864060027487097,1830,2,False,False,False,False,False,False,True,2015-03-22
CURE,curecoin,CureCoin,0.00138158,1.46504e-05,94.30322721563917,94.30322721563917,37.392652897728965,18.211018221807265,18.211018221807265,4.10351478103266,4.10351478103266,76746,2,False,False,True,False,False,False,True,2014-05-26
2BACCO,2bacco,2BACCO,2.86141e-07,2e-08,14.30705,14.30705,7.153525,3.4762512628843973,3.4762512628843973,1.9413218789448519,1.9413218789448519,87,2,False,False,False,False,False,False,False,2015-07-25
ISL,islacoin,IslaCoin,2.84989e-05,7.70335e-06,3.699546301284506,3.2311678004535147,2.96389318756656,2.1584270551779885,2.22561704065428,1.6558422105565862,1.6865054553370835,432739,2,False,False,False,False,False,False,False,2015-09-28
DGB,digibyte,DigiByte,1.85318e-06,1.09935e-07,16.85705189430118,16.85705189430118,3.6474966982831067,4.630652800467552,4.630652800467552,3.3197361079000784,3.3197361079000784,2061444,6,False,False,True,True,False,False,True,2014-02-06
DGC,digitalcoin,Digitalcoin,0.000794928,1.25298e-05,63.44299190729301,63.44299190729301,27.090705853485645,7.3598805485322885,10.805135903241638,4.056687685667027,4.056687685667027,3270771,9,False,False,False,True,True,True,True,2013-06-09
ECC,eccoin,ECCoin,9.94776e-08,7.44e-10,133.70645161290324,133.70645161290324,64.1584005159626,7.016655945847047,8.094048203532187,1.5574612910691048,1.44015724284089,925146,4,False,False,False,False,False,False,False,2014-03-20
CRT,crtcoin,CRTCoin,0.00385066,6.35561e-06,605.8678867960747,605.8678867960747,128.35533333333333,8.766019590734357,13.201004503001652,1.483679716785885,1.5651057810209619,5717998,1,False,False,False,False,False,False,False,2014-05-11
LIQUID,liquid,LIQUID,0.0181145,0.00486451,3.7238077421980833,2.209761768541346,2.209761768541346,1.761452424489177,1.17353057051568,1.8563627470360038,1.1474962311430068,55154,2,False,False,True,False,False,False,False,2015-02-06
EBS,ebolashares,EBOLAShares,1.38877e-05,1.37053e-05,1.0133087199842397,1.0,1.0,1.0049120285001367,1.0,NaN,NaN,783,1,False,False,False,False,False,False,False,2015-07-21
BITB,bitbean,BitBean,1.09739e-06,9.04089e-08,12.138074901917843,4.170571625108788,4.170571625108788,2.799757655692699,1.8106612521230996,2.726786954802829,1.499105069734123,269068,4,False,False,False,True,False,False,True,2015-02-18
ASC,asiccoin,AsicCoin,4.90187e-06,2.14441e-08,228.58828302423512,228.58828302423512,92.3250636611569,18.71189802558467,19.534143555064162,1.648071037324915,1.6954474166562221,984369,1,False,False,False,True,False,False,False,2013-12-31
BITZ,bitz,Bitz,4.9966e-05,2.39964e-07,208.22290010168194,41.65638443325441,8.117478100387306,8.893180210186506,5.541186256705956,6.845498392838026,5.677434917509584,7684,6,False,False,False,False,False,False,True,2015-03-08
KUMA,kumacoin,Kumacoin,1.03251e-06,1.99896e-08,51.65235922679793,51.65235922679793,11.472333333333333,7.205686744368433,7.167329097126776,5.493983251480536,5.375497138868125,4463,2,False,False,False,False,False,False,False,2014-08-02
QTL,quatloo,Quatloo,0.000284338,1.8684e-06,152.1826161421537,25.80176223446248,24.215465849088737,7.422423299204741,7.830888008496327,2.311293557632309,2.2547651429973015,620363,2,False,False,True,False,False,False,True,2014-07-12
BITS,bitstar,Bitstar,2.73657e-05,9.08427e-07,30.124269754201496,30.124269754201496,2.7565661307121863,2.9438068639618042,2.9438068639618042,2.303608873733519,2.303608873733519,149543,2,False,False,True,False,False,False,True,2014-04-23
ASN,ascension,Ascension,3.65018e-06,1.49934e-07,24.34524524123948,24.34524524123948,9.12545,4.419326391448672,6.552807820471256,1.7161619996213822,2.0880076145233764,63584,1,False,False,False,False,False,False,True,2015-03-15
JKC,junkcoin,Junkcoin,0.000143154,1.42956e-07,1001.3850415512464,510.7170888333928,160.84719101123596,19.503803581772306,17.919604562672248,1.5361857623084014,1.5361857623084014,953409,1,False,False,False,True,False,False,False,2013-06-14
VTA,virtacoin,Virtacoin,3.92286e-08,6.9553e-09,5.640101792877374,5.640101792877374,1.9485597627669244,2.761822708032459,2.761822708032459,1.9854089978892342,1.9854089978892342,42705,4,False,False,False,False,False,False,False,2014-08-09
VTC,vertcoin,Vertcoin,0.00706114,2.59402e-05,272.20838698236713,272.20838698236713,51.374295172614495,9.169545376305242,9.141950043794047,2.7218522061575006,2.7551271116460114,25380679,14,False,False,True,True,False,True,True,2014-01-20
FRK,franko,Franko,0.0262844,5.57054e-05,471.8465355243836,471.8465355243836,471.8465355243836,20.770009709319126,21.51265644266441,10.103875540595551,10.103875540595551,458540,2,False,False,False,True,False,False,False,2013-06-09
XC,xcurrency,XCurrency,0.00472753,5.6e-05,84.42017857142856,84.42017857142856,84.42017857142856,7.064249208711131,7.1102932958642375,2.178071289151053,2.1211975466320814,34050906,6,False,False,True,True,False,True,True,2014-05-23
DUB,dubstep,Dubstep,3.0613e-06,3.33188e-07,9.187905926984165,9.187905926984165,4.013214386376597,2.936174394335503,2.936174394335503,1.4780533521881554,1.4780533521881554,4994,2,False,False,False,False,False,False,True,2015-06-30
NBL,nibble,Nibble,0.0001,8.2e-07,121.95121951219512,121.95121951219512,82.64462809917356,7.72646670586161,14.523410160794821,35.40570504279139,35.40570504279139,2549,1,False,False,False,True,False,False,False,2013-06-14
EUC,eurocoin,Eurocoin,3.56e-06,3.09956e-07,11.485501167907703,11.485501167907703,7.12076904305665,3.7384361820415397,4.020630578307286,2.8299266910340948,2.544614532415107,111,1,False,False,False,False,False,False,False,2015-08-23
UNB,unbreakablecoin,UnbreakableCoin,0.000717559,8.04219e-06,89.22432819915969,23.919510382047342,23.919510382047342,15.486313637969694,8.353205101753964,2.1898972590875534,2.0969907015791667,514578,3,False,False,False,True,False,False,False,2014-05-23
UNC,uncoin,UNCoin,0.00417502,0.00036204,11.531930173461495,11.531930173461495,11.531930173461495,1.552683657851093,1.4847786931113551,1.5006111774578337,1.4689817710733757,27874,2,False,False,False,False,False,False,False,2015-03-22
CARB,carboncoin,Carboncoin,2.02166e-08,2.636e-10,76.69423368740516,2.7331918287885135,2.02166,2.1918930372437035,1.9061334514619523,1.9978375934052532,1.9680965417446883,11937,1,False,False,False,False,False,False,False,2014-08-02
CLV,clevercoin,CleverCoin,1.22021e-05,2.99976e-08,406.76920820332293,406.76920820332293,16.94736111111111,9.715064199678629,9.715064199678629,3.1317288063017035,3.1317288063017035,19303,1,False,False,False,False,False,False,False,2015-05-13
BBR,boolberry,Boolberry,0.00185917,4.30995e-05,43.13669532129143,43.13669532129143,43.13669532129143,7.0103161835883885,7.0103161835883885,2.509681592784065,2.509681592784065,1734449,4,False,False,True,False,False,True,True,2014-06-24
YAC,yacoin,Yacoin,0.000390374,7.70172e-07,506.8659987639125,506.8659987639125,284.7740768299266,10.409632127953627,12.653025598373787,16.73833670317255,16.73833670317255,401453,5,False,False,False,True,False,True,False,2013-06-09
UNO,unobtanium,Unobtanium,0.0376279,0.00210009,17.917279735630377,17.917279735630377,6.710568084947015,4.602211742298752,4.6271840436208,1.8801328514335767,1.9510417629853922,5975357,6,False,False,False,True,False,False,True,2013-12-21
OMC,omnicoin,Omnicoin,4.1031e-05,2.30179e-06,17.82569217869571,17.82569217869571,15.601140684410648,4.2176473941870745,4.2176473941870745,3.2757043321298953,3.2757043321298953,51100,1,False,False,False,False,False,False,True,2014-05-11
ZED,zedcoin,Zedcoin,2.10372e-05,4.9e-07,42.9330612244898,42.9330612244898,35.062,5.208814343105769,5.294809041503409,1.7747442794586825,1.779891516493592,413758,1,False,False,False,True,False,False,False,2014-03-06
CRC,craftcoin,CraftCoin,0.00191024,2e-06,955.12,955.12,955.12,10.62844778639262,10.905939688044704,6.379982662993085,6.379982662993085,114670,1,False,False,False,True,False,False,False,2013-07-07
HVC,heavycoin,Heavycoin,7.23011e-05,1.60224e-07,451.2501248252447,451.2501248252447,328.6413636363636,17.73540525537422,17.73540525537422,1.8359625598145886,1.8359625598145886,792845,2,False,False,False,True,False,False,False,2014-03-12
VMC,virtualminingcoin,VirtualMiningCoin,4.50089e-06,9.9887e-09,450.59817593881087,450.59817593881087,150.02966666666666,19.977124785798182,22.08670386157209,8.276866823892522,8.888361813353896,41210,1,False,False,False,False,False,False,True,2014-05-06
CRAVE,crave,Crave,0.00578945,6.52383e-05,88.74311562379768,88.74311562379768,88.74311562379768,5.022556661957851,5.007896234691985,2.1617158450736866,2.1205350116852246,1877462,4,False,False,False,True,False,False,True,2015-03-26
ZET,zetacoin,Zetacoin,9.48112e-05,6.76524e-07,140.1446216246578,46.949485745977825,16.295596068206542,4.983222216703419,4.4939131940584,2.174280887826573,2.174280887826573,12385063,7,False,False,False,True,False,True,False,2013-09-10
INFX,influxcoin,Influxcoin,0.0100067,4.99985e-06,2001.40004200126,2001.40004200126,562.3858418618244,58.43672801947502,65.62776357390928,63.32830134531629,70.28085445828965,145091,3,False,False,False,False,False,False,True,2015-09-15
BITCNY,bitcny,bitCNY,0.00108259,0.000372031,2.9099456765699636,1.0,1.0,1.8145280519690563,1.0,1.6924950646651284,1.0,2340677,5,False,False,False,False,False,True,False,2014-09-23
FRC,freicoin,Freicoin,0.00133721,1.95662e-06,683.4285655875948,683.4285655875948,425.7206984925422,27.435140232471145,27.716285850020107,28.009355335338057,28.009355335338057,519037,5,False,False,False,True,False,True,False,2013-05-03
SLFI,selfiecoin,Selfiecoin,1.6e-07,9.9885e-09,16.018421184362015,16.018421184362015,16.0,6.939690569999838,9.425875229785765,2.72359449080043,3.970475111620645,823,1,False,False,False,False,False,False,False,2015-03-22
RT2,rotocoin,RotoCoin,0.00750878,1.14968e-05,653.1191288010576,653.1191288010576,125.10463178940353,18.809010383991392,20.5437786497503,4.691510916586548,5.592397510874632,49026,1,False,False,False,True,False,False,False,2014-03-29
SDC,shadowcoin,ShadowCash,0.000837623,8.517e-05,9.83471879769872,2.0980332730524345,2.078468982630273,2.694933609285211,1.523532061427145,2.433934367540196,1.3936876930566917,4736539,4,False,False,True,True,False,False,True,2014-07-31
WBB,wildbeastbitcoin,WildBeastBitcoin,0.00121001,9.25487e-05,13.074305743894836,13.074305743894836,9.578395750710458,4.261007244967666,4.261007244967666,2.527188695783138,2.527188695783138,85333,2,False,False,False,True,False,False,True,2015-02-28
DUCK,duckduckcoin,DuckDuckCoin,6.00739,0.0045006,1334.7975825445494,1334.7975825445494,396.21094703240317,9.647069547152588,10.510115792948586,1.7230608539300085,1.7452523872945764,29835,0,False,False,False,False,False,False,False,2014-02-22
DT,darktoken,DarkToken,1.00051e-05,4.89684e-07,20.431747821043775,20.431747821043775,4.65353488372093,4.257294128289751,4.376524180401478,1.2251530534492356,1.4268891423971053,62109,1,False,False,False,True,False,False,False,2014-09-17
DP,digitalprice,DigitalPrice,0.000399953,8e-08,4999.412499999999,4999.412499999999,2105.015789473684,24.335522440773907,35.92543337536608,8.48184239335713,8.866943749467936,56360,1,False,False,False,False,False,False,False,2014-10-04
OFF,cthulhu-offerings,Cthulhu Offerings,1.31945e-05,3.54998e-06,3.716781502994383,3.716781502994383,3.102857935692332,2.3610927876102044,2.5823717082307796,1.4978024414560167,2.134212405880955,127,1,False,False,False,False,False,False,False,2015-07-25
CESC,cryptoescudo,CryptoEscudo,4.76532e-06,9.98965e-08,47.70257216218786,11.499768330823583,7.563999999999999,6.741319784325571,4.242052849074644,4.691590365800955,3.6814397761223945,33200,3,False,False,False,False,False,False,False,2014-04-03
CYP,cypher,Cypher,4.86949e-05,2.38147e-06,20.44741273247196,20.44741273247196,15.848315411253155,5.213375794776612,5.213375794776612,1.5296756488826846,1.5296756488826846,161275,3,False,False,False,True,False,False,False,2015-04-11
CYT,cryptokenz,Cryptokenz,0.00113008,3.99816e-05,28.265001900874406,28.265001900874406,14.111059915314662,6.349466575437499,6.742268868346958,2.3798309645576214,2.930990924451084,11941,4,False,False,False,False,False,False,False,2015-09-21
POT,potcoin,PotCoin,3.16443e-05,2.85475e-06,11.08478851037744,11.08478851037744,11.08478851037744,3.8386412483053665,4.241549377421537,2.2343266551344523,2.4745923563662235,4453766,6,False,False,True,True,False,False,True,2014-02-10
MRKT,freemarket,FreeMarket,0.00648324,0.000383579,16.901968043088907,16.901968043088907,9.895628867364103,5.7883835813076,5.866735991460159,1.396607629388984,1.4042954433685138,363071,1,False,False,False,False,False,False,False,2014-09-23
ULTC,umbrella-ltc,Umbrella-LTC,0.00201269,3.40917e-06,590.3753699580836,590.3753699580836,143.66095645967167,18.94179098410101,26.078666257988587,1.8663379215024434,1.790309743017286,303135,1,False,False,False,True,False,False,False,2014-08-31
POP,popularcoin,PopularCoin,4e-08,3.1874e-09,12.549413314927527,12.549413314927527,1.9112327929322612,3.7620294458060366,3.7887197602105567,2.345403576903975,2.5134552082557318,4389,3,False,False,False,True,False,False,False,2014-04-23
CYC,conspiracycoin,Conspiracycoin,0.0001736,1.99907e-07,868.4038077706133,868.4038077706133,333.8461538461538,15.900613107857298,21.9072595134568,1.8748883173489057,1.9034474943836017,749402,1,False,False,True,False,False,False,False,2014-07-05
TGC,tigercoin,Tigercoin,6.22606e-05,4.7882e-07,130.02923854475586,130.02923854475586,94.33424242424243,22.624130333844647,23.558035515687603,4.851747416811011,4.851747416811011,224374,1,False,False,False,True,False,False,False,2013-12-21
RPC,ronpaulcoin,RonPaulCoin,0.0477783,2.7e-05,1769.5666666666668,1769.5666666666668,1769.5666666666668,23.486455485944926,24.56147483819585,1.9178039658074626,2.0134903781859603,903710,1,False,False,False,True,False,False,False,2014-01-06
TIPS,fedoracoin,FedoraCoin,2.38568e-08,2.239e-10,106.55113890129522,106.55113890129522,8.632820698389724,12.25531390260587,12.24029748731087,1.812124873164186,1.764478257754632,5455317,5,False,False,False,True,False,True,False,2013-12-31
NODE,node,Node,2.65e-06,1.39977e-07,18.931681633411202,18.931681633411202,18.931681633411202,3.6666639560136263,4.040992677952385,2.6577133665475725,3.5492814482353534,458998,2,False,False,False,False,False,True,False,2014-09-13
BITGOLD,bitgold,bitGold,7.02033,3.87799,1.8103012127416522,1.630731099971661,1.5506933614889493,1.365147083449735,1.3450980951513178,1.3565322499462806,1.3636530663059552,148648,1,False,False,False,False,False,False,False,2015-01-04
RBY,rubycoin,Rubycoin,0.000368709,8.97101e-07,411.000545089126,1.0,1.0,41.47408637665655,1.0,28.454002650362092,1.0,1922387,4,False,False,True,True,False,False,True,2014-03-20
BITBTC,bitbtc,bitBTC,2.07227,0.878356,2.3592597989881097,2.087613962625296,2.087613962625296,1.973722428603452,1.6096316517415525,2.0082806090195167,1.2870660098701618,228416,1,False,False,False,False,False,False,False,2014-09-23
DOPE,dopecoin,DopeCoin,2.58826e-05,1.00035e-08,2587.354425950917,2587.354425950917,43.13766666666667,29.685142221445577,30.701198508657644,5.201050260939293,5.196254043251327,461046,1,False,False,False,False,False,False,True,2014-02-22
RBT,rimbit,Rimbit,0.0039985,5.91479e-06,676.0172381437043,676.0172381437043,198.14172447968286,49.90612663753039,45.047763044426745,35.791745980210116,40.47072773504169,32936,4,False,False,False,False,False,False,False,2014-10-26
RBR,ribbitrewards,RibbitRewards,2.37392e-06,2.92339e-07,8.120435521774379,8.120435521774379,8.120435521774379,1.8298598068257739,1.8354536462205335,1.5880722269435048,1.6124698331186496,97145,2,False,False,False,True,False,False,True,2015-01-23
SLR,solarcoin,SolarCoin,6.99841e-05,2.52257e-06,27.743174619534845,2.316587222773916,2.316587222773916,4.212294884296304,1.4140810214085955,3.858842669985845,1.146863486074079,292777,2,False,False,False,False,False,False,True,2014-03-29
SLG,sterlingcoin,Sterlingcoin,0.000200506,1.07885e-05,18.585160124206332,18.585160124206332,13.630591434398369,7.697306608509161,7.697306608509161,4.361505685387919,4.361505685387919,102022,6,False,False,False,True,False,False,True,2014-09-23
U,ucoin,UCoin,3.2e-05,3.3998e-07,94.12318371668921,13.793103448275863,5.673758865248226,4.919047094420408,3.974942983282341,2.620970420065719,2.499042510050385,33510,2,False,False,False,False,False,False,True,2014-11-16
MCN,monetaverde,MonetaVerde,7.86902e-06,2.3e-07,34.21313043478261,34.21313043478261,11.922757575757576,5.060952350670655,6.349529901659987,3.551935120823442,4.529076634463268,2816,1,False,False,True,False,False,False,False,2014-08-25
DICE,neodice,NeoDICE,0.00163174,0.000156988,10.394042856778862,10.394042856778862,10.394042856778862,2.2087125273221924,2.220617105455134,1.3916398708480437,1.4003221910029848,76014,1,False,False,False,False,False,False,False,2014-11-08
NRB,noirbits,Noirbits,0.000250264,1.50116e-06,166.71374137333794,166.71374137333794,67.63891891891892,11.900750047962902,15.305445039402052,5.256037431376402,5.256037431376402,140752,1,False,False,False,True,False,False,False,2013-07-04
WKC,wankcoin,WankCoin,0.000380214,1.01e-06,376.449504950495,376.449504950495,376.449504950495,7.971684335412569,8.056811178027845,2.2554573518802656,2.2589908701424015,327317,1,False,False,False,False,False,False,False,2014-06-25
LGD,legendarycoin,LegendaryCoin,0.000488534,1.2e-07,4071.116666666667,4071.116666666667,4071.116666666667,25.493946853327152,28.480760965063087,16.681225150524202,16.913071005315405,112165,1,False,False,False,True,False,False,False,2014-04-28
QB,quarkbar,Quarkbar,1.18616e-05,2.8e-07,42.36285714285714,42.36285714285714,35.944242424242425,6.334971698581535,7.004049386624661,3.29551041720966,3.90769497386599,7599,1,False,False,False,False,False,False,False,2014-05-26
MCZ,mangocoinz,MangoCoinz,0.000406651,4.00903e-06,101.43376327939677,8.051586256600741,8.051586256600741,2.90431678622638,1.4853693445078806,1.4670583074797268,1.3500241829997766,18196,2,False,False,False,False,False,False,False,2015-03-22
BDSM,bdsm,BDSM,1.30072e-06,1e-08,130.072,130.072,5.9123636363636365,4.6708607252029255,4.852376429795853,2.8836647083837956,2.9240359029517777,333,1,False,False,False,False,False,False,False,2014-10-20
NRS,noirshares,NoirShares,0.000468012,9e-06,52.001333333333335,52.001333333333335,6.6887523224238965,6.308240218989097,6.995756714499729,1.744449805010838,1.757059513121987,556602,2,False,False,False,True,True,False,False,2014-04-20
XGR,goldreserve,GoldReserve,5.62377e-06,2.10165e-07,26.758832346013847,26.758832346013847,4.848077586206897,3.000431873964526,3.0130049320384407,1.697857806925798,1.689976732187963,49926,1,False,False,False,False,False,False,False,2014-06-28
AXR,axron,Axron,6.01411e-05,9.69453e-07,62.0361172743805,62.0361172743805,12.10082494969819,9.354476796485024,9.8277412455834,2.8801434554128145,3.0809020723136546,132597,1,False,False,False,True,False,False,False,2014-08-27
EXE,execoin,Execoin,0.000209908,9.17153e-07,228.86911998325252,228.86911998325252,209.90800000000002,16.231598803479873,17.05959328072789,2.7260345096488177,2.7680136441215994,538658,2,False,False,True,True,False,False,False,2014-03-10
EXC,extremecoin,Extremecoin,0.000332038,1.01454e-05,32.72793581327498,32.72793581327498,18.38903872886472,4.2276474767484435,6.09423032588774,1.7697583487293016,4.325028684148336,60584,2,False,False,False,False,False,True,False,2014-01-16
CKC,checkcoin,Checkcoin,3.1201e-05,4.5978e-07,67.86071599460612,67.86071599460612,57.77962962962963,5.208268035123187,5.530179358482609,2.1966071562942076,1.8602647927428275,392181,2,False,False,False,True,False,False,False,2014-09-19
SWARM,swarm,Swarm,0.000263962,6.54382e-06,40.337600973131906,14.664555555555555,14.664555555555555,5.206112434205727,5.072375902229825,5.170571833359962,4.855664967789606,118352,3,False,False,True,False,False,False,False,2014-09-16
HBN,hobonickels,HoboNickels,0.000531163,2.99012e-05,17.76393589554934,17.76393589554934,17.547505781301616,5.7787985350043,7.434589620879257,2.3093185817052952,2.467718977222361,676591,1,False,False,False,True,False,False,False,2013-12-20
WS,woodshares,Woodshares,3.04756e-05,5.38788e-06,5.656324936709801,5.656324936709801,1.5272009300833866,1.3600994515487088,1.3614266518810978,1.2337831015897254,1.2277624158761757,1304,1,False,False,False,False,False,False,False,2015-07-02
EXP,expanse,Expanse,0.0021,0.000110502,19.004180919802355,19.004180919802355,17.534338078737527,4.43222110362435,4.604918990724175,2.021383404889281,1.989122225690021,2820269,5,False,False,True,True,False,False,True,2015-09-15
PAK,pakcoin,Pakcoin,1.49123e-06,9.9765e-09,149.47426452162583,21.33699817139652,21.29139295050907,9.014848189758737,4.181156272719387,1.1011609644286073,1.079405949820233,549,1,False,False,False,False,False,False,False,2015-09-15
BSTY,globalboost-y,GlobalBoost-Y,1.25964e-05,1.85477e-06,6.791354184076732,1.6947911985598232,1.1100692669686447,1.894797600377502,1.2478904871185352,2.0340969817269983,1.2320363698731236,338612,5,False,False,False,False,False,False,True,2014-10-03
ELP,elephantcoin,ElephantCoin,7.78898e-07,4.02671e-08,19.34328521299026,19.34328521299026,7.512301920276227,5.6147334396955255,5.478062115549346,3.762550448496741,3.8873550409377304,1901,1,False,False,False,True,False,False,False,2014-08-26
IBITS,ibits,iBits,0.0214917,4.00265e-08,536936.7793836583,536936.7793836583,429811.6497942107,65.41375941243614,65.41375941243614,2.1621102938315504,2.1621102938315504,457104,1,False,False,False,False,False,False,True,2015-07-27
TCO,tacocoin,TacoCoin,2.94861e-06,5.0898e-09,579.3174584463043,579.3174584463043,403.0798884514436,15.559046933542614,13.537695021916214,4.593687062995638,2.434257741416823,999,0,False,False,False,False,False,False,False,2014-07-21
GLOBE,global,Global,0.00190698,8e-08,23837.25,23837.25,23837.25,2.5993695065678395,1.5585861260678102,1.4661585584150107,1.214471657204953,626262,1,False,False,False,False,False,False,True,2015-06-18
VNL,vanillacoin,Vanillacoin,0.000250341,2.65549e-05,9.427299669740801,1.4373370844577138,1.4373370844577138,2.870639599648918,1.1794323350867233,1.9041413750173095,1.0314465638796841,386208,2,False,False,True,False,False,False,True,2015-03-06
RIN,ringo,Ringo,3.29525e-06,4.19455e-07,7.85602746420951,3.661388888888889,2.995681818181818,2.1340441369972813,1.8457782498916337,1.7959775497551675,1.611347973744589,12821,2,False,False,False,False,False,False,False,2014-08-02
LTBC,ltbcoin,LTBcoin,2.74183e-06,2.1146e-07,12.966187458621016,12.966187458621016,9.260029787938251,3.4285656276256686,3.494583930345685,2.458654254755454,2.480276918464825,52156,3,False,False,True,False,False,False,False,2014-08-20
CLR,copperlark,Copperlark,0.000841934,1.59171e-06,528.9493689177049,528.9493689177049,336.7736,7.7485973808813275,8.858358075605532,3.9599810185265834,3.9599810185265834,501671,2,False,False,False,True,False,False,False,2013-11-03
