coin,earliest_trade_date,earliest_mention_date,network_date,num_vertices,num_edges,unweighted_density,weighted_density,unweighted_average_path_length,clustering_coefficient,average_degree,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
AM,2014-07-07,2015-02-14,2014-07-07,59490,648511,0.0001832439,0.0002062698,3.889333,0.04993967,21.80235,aeros,1,29,1,15,134,134,0,0.005162159,0.001461875,0.001463374,0.0001172571,1.680955e-05,0.0001172653,1.680955e-05,0.0,4,2.154252e-05,1.909775e-05,7.326596e-05,7.015479e-05
JUDGE,2014-07-08,2014-06-26,2014-07-08,59594,649887,0.0001829923,0.0002059557,3.889612,0.04989684,21.81048,judgecrypto,1,220,8,61,213,203,10,0.009659219,0.00145997,0.001462288,0.0001167796,2.20208e-05,0.0001167887,2.202089e-05,232564.2,4,4.081056e-05,3.704294e-05,0.0001326862,0.0001287114
TRUST,2014-07-10,2014-06-21,2014-07-10,59760,652237,0.0001826351,0.0002055196,3.890752,0.0498306,21.82855,mitchellmint,1,354,3,136,203,188,15,0.01778238,0.001462051,0.001464146,0.0001163708,2.196423e-05,0.0001163795,2.196431e-05,384997.3,4,3.589103e-05,3.227333e-05,0.0001199767,0.0001163316
XST,2014-07-10,2014-05-25,2014-07-10,59760,652237,0.0001826351,0.0002055196,3.890752,0.0498306,21.82855,stealthdev,1,7,1,46,70,69,1,0.01904762,0.001461952,0.001463463,0.0001163847,1.673388e-05,0.0001163949,1.673388e-05,505.825,4,8.618474e-06,7.703726e-06,2.641774e-05,2.534039e-05
FIMK,2014-07-12,2014-05-31,2014-07-12,59950,654712,0.0001821679,0.0002049699,3.891707,0.04978944,21.84193,Eliphaz Fimk,1,81,2,42,124,123,1,0.002491477,0.001457568,0.001459094,0.0001157898,1.668085e-05,0.0001157964,1.668085e-05,280.25,4,3.0819e-05,2.710366e-05,0.000106197,0.0001007765
QTL,2014-07-12,2014-06-17,2014-07-12,59950,654712,0.0001821679,0.0002049699,3.891707,0.04978944,21.84193,MarKusRomanus,1,396,10,457,217,144,73,0.1069837,0.0014582,0.001460145,0.0001155546,2.189455e-05,0.0001155647,2.189465e-05,180352.8,3,8.506982e-05,7.501164e-05,0.0001662507,0.0001543569
SHLD,2014-07-12,2014-07-08,2014-07-12,59950,654712,0.0001821679,0.0002049699,3.891707,0.04978944,21.84193,shieldcoindevs,1,28,1,4,86,86,0,0.003009576,0.001457524,0.001459072,0.0001156016,1.668057e-05,0.0001156086,1.668057e-05,0.0,3,1.64133e-05,1.455024e-05,4.997331e-05,4.802911e-05
TOR,2014-07-12,2014-07-04,2014-07-12,59950,654712,0.0001821679,0.0002049699,3.891707,0.04978944,21.84193,torcoin,1,21,1,8,143,143,0,0.006697528,0.001457742,0.001459187,0.0001156975,1.668057e-05,0.0001157058,1.668057e-05,0.0,3,2.809302e-05,2.49144e-05,8.278789e-05,7.962645e-05
HZ,2014-07-14,2014-10-14,2014-07-14,60131,657204,0.0001817621,0.0002044682,3.891386,0.04970576,21.85907,Pizpie,1,48,0,54,6,0,6,0.1333333,0.001456402,0.001459186,1.663036e-05,2.183134e-05,1.663036e-05,2.18315e-05,0.0,inf,1.004449e-06,9.20757e-07,3.904649e-06,3.846287e-06
BTCD,2014-07-16,2014-07-09,2014-07-16,60287,659909,0.0001815669,0.0002042143,3.890877,0.0496156,21.89225,Azeh,1,91,3,135,159,142,17,0.008199984,0.001443029,0.001445386,0.0001143219,2.177296e-05,0.0001143291,2.17731e-05,938130.6,4,3.233202e-05,2.762349e-05,0.0001047651,9.749606e-05
ICB,2014-07-16,2014-07-01,2014-07-16,60287,659909,0.0001815669,0.0002042143,3.890877,0.0496156,21.89225,Icebergcoin,1,91,1,15,337,337,0,0.005175215,0.001443097,0.001444418,0.0001149417,1.658732e-05,0.0001149499,1.658732e-05,0.0,4,0.0001128751,9.946106e-05,0.0003844157,0.0003654212
TRK,2014-07-16,2014-07-29,2014-07-16,60287,659909,0.0001815669,0.0002042143,3.890877,0.0496156,21.89225,noise23,1,89,0,136,14,0,14,0.05494505,0.001442453,0.001444273,1.658732e-05,2.177341e-05,1.658732e-05,2.177348e-05,0.0,inf,1.002646e-06,9.19149e-07,3.896602e-06,3.838437e-06
APEX,2014-07-18,2014-07-11,2014-07-18,60447,662407,0.0001812907,0.0002038722,3.890277,0.04954719,21.91695,APEXcoin_Team,1,47,3,7,138,138,0,0.009309214,0.001445007,0.001446572,0.00011388,1.654342e-05,0.0001138873,1.654342e-05,0.0,4,2.752353e-05,2.553585e-05,9.104978e-05,9.034932e-05
VIA,2014-07-18,2014-07-18,2014-07-18,60447,662407,0.0001812907,0.0002038722,3.890277,0.04954719,21.91695,btcdrak,1,196,5,410,253,237,16,0.006775833,0.001445396,0.00144704,0.0001137523,2.171529e-05,0.0001137598,2.171537e-05,782093.0,3,5.41299e-05,4.710501e-05,0.0001778318,0.0001670439
KEY,2014-07-18,2014-07-15,2014-07-18,60447,662407,0.0001812907,0.0002038722,3.890277,0.04954719,21.91695,keycoin,1,15,1,3,136,136,0,0.004139434,0.00144508,0.0014465,0.0001139321,1.654342e-05,0.0001139408,1.654342e-05,0.0,4,3.327262e-05,2.922763e-05,9.678639e-05,9.189346e-05
TRI,2014-07-21,2014-07-16,2014-07-21,60694,666049,0.0001808068,0.0002033012,3.890986,0.04942543,21.94777,3angle,1,12,1,5,78,77,1,0.01764902,0.001442661,0.001444124,0.0001132329,2.161785e-05,0.0001132401,2.161793e-05,49512.28,4,1.376794e-05,1.224921e-05,4.342858e-05,4.16617e-05
TCO,2014-07-21,2014-06-14,2014-07-21,60694,666049,0.0001808068,0.0002033012,3.890986,0.04942543,21.94777,bassguitarman,1,30,3,67,82,68,14,0.03333333,0.001442963,0.001444485,0.0001132331,2.16181e-05,0.0001132411,2.161819e-05,165941.1,3,6.917106e-05,6.100049e-05,9.171589e-05,9.139713e-05
BTS,2014-07-21,2013-05-31,2014-07-21,60694,666049,0.0001808068,0.0002033012,3.890986,0.04942543,21.94777,bytemaster,1,534,24,1454,239,184,55,0.06989184,0.001443302,0.001445641,0.0001132397,2.161813e-05,0.0001132502,2.161823e-05,221186.3,2,0.0005545725,0.0005189259,0.0002998412,0.0003067011
CNL,2014-07-21,2014-07-18,2014-07-21,60694,666049,0.0001808068,0.0002033012,3.890986,0.04942543,21.94777,ConcealCoin,1,4,1,3,194,194,0,0.005234763,0.001443004,0.00144442,0.0001134675,1.647609e-05,0.0001134755,1.647609e-05,0.0,4,3.231351e-05,2.810073e-05,0.0001031567,9.718398e-05
PSEUD,2014-07-21,2014-07-03,2014-07-21,60694,666049,0.0001808068,0.0002033012,3.890986,0.04942543,21.94777,pseudocoin,1,74,3,18,111,111,0,0.007534808,0.001442918,0.001444429,0.0001133227,1.647609e-05,0.0001133289,1.647609e-05,0.0,4,2.12467e-05,1.840738e-05,6.139185e-05,5.82589e-05
JLH,2014-07-23,2014-07-18,2014-07-23,60889,669008,0.0001804486,0.0002028638,3.890224,0.04935154,21.97468,EvilDave,1,459,3,219,145,30,115,0.09129759,0.001435223,0.001437446,0.0001123921,2.155153e-05,0.0001124017,2.155163e-05,147762.2,4,5.620756e-06,4.535296e-06,1.842426e-05,1.612852e-05
BTQ,2014-07-29,2014-02-15,2014-07-29,61380,677131,0.0001797293,0.0002019624,3.890671,0.04919947,22.06357,BitQuark,1,340,1,164,160,151,9,0.01377279,0.00143684,0.001438215,0.0001118806,2.139648e-05,0.000111889,2.139658e-05,184048.4,4,3.816462e-05,3.421673e-05,0.0001248916,0.0001198996
DRKC,2014-07-29,2014-07-25,2014-07-29,61380,677131,0.0001797293,0.0002019624,3.890671,0.04919947,22.06357,zlibz,1,47,2,7,191,186,5,0.01465969,0.001436836,0.001439005,0.0001118805,2.139641e-05,0.0001118884,2.13965e-05,177452.7,4,5.857919e-05,5.197622e-05,0.0001820558,0.0001739931
SDC,2014-07-31,2014-08-18,2014-07-31,61559,679787,0.0001793865,0.0002015443,3.892073,0.04914907,22.08571,sdcoin,1,28,2,14,83,83,0,0.01204819,0.001432485,0.001433979,0.00011233,1.624458e-05,0.0001123382,1.624458e-05,0.0,4,1.601248e-05,1.423773e-05,5.284698e-05,5.086453e-05
CARB,2014-08-02,2014-03-22,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,axismundi,1,246,3,158,95,86,9,0.01911132,0.001426592,0.001428774,0.0001122828,2.12881e-05,0.0001122941,2.128819e-05,104772.2,3,2.814127e-05,2.829379e-05,7.144213e-05,7.526615e-05
CANN,2014-08-02,2014-06-07,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,CannabisCoinDev,1,189,13,121,150,148,2,0.0098434,0.001426634,0.001429024,0.0001122824,2.128806e-05,0.0001122911,2.128818e-05,276295.5,4,3.29471e-05,2.979132e-05,0.0001017248,0.0001006182
XCN,2014-08-02,2014-07-18,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,Cryptonite XCN,1,3,1,15,25,25,0,0.03666667,0.001425706,0.001427541,0.0001122919,1.620588e-05,0.0001123008,1.620588e-05,0.0,4,9.18471e-06,7.712908e-06,2.429357e-05,2.231482e-05
RIN,2014-08-02,2014-05-23,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,homhomhom,1,91,1,147,58,55,3,0.02359347,0.001426369,0.001427867,0.0001122776,2.128801e-05,0.0001122853,2.12881e-05,29788.72,4,1.014164e-05,8.914333e-06,3.383335e-05,3.215077e-05
IOC,2014-08-02,2014-07-15,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,IO Dev Team,1,28,1,18,130,130,0,0.005485987,0.001426361,0.001427786,0.0001124439,1.620588e-05,0.0001124526,1.620588e-05,0.0,3,3.27755e-05,2.882642e-05,0.000106658,0.0001015199
KUMA,2014-08-02,2014-04-26,2014-08-02,61706,682213,0.00017917,0.0002012712,3.891149,0.04911533,22.11172,kumacoinproject,1,1,1,98,23,23,0,0.003952569,0.001426094,0.001427646,0.0001123396,1.620588e-05,0.000112347,1.620588e-05,0.0,4,5.637338e-06,5.066127e-06,2.072686e-05,2.015483e-05
XLM,2014-08-05,2014-07-31,2014-08-05,61940,685865,0.0001787707,0.0002007675,3.891695,0.04903998,22.14611,HostFat,1,307,15,1521,343,218,125,0.07898859,0.001405023,0.001407129,0.0001117095,2.121816e-05,0.0001117191,2.121827e-05,766273.9,2,0.000520743,0.0005973603,0.0002858488,0.0002825777
LXC,2014-08-05,2014-07-21,2014-08-05,61940,685865,0.0001787707,0.0002007675,3.891695,0.04903998,22.14611,Librexcoindev,1,55,1,15,131,129,2,0.008103347,0.001404276,0.001405716,0.0001117012,2.121802e-05,0.0001117082,2.121809e-05,137516.4,4,1.807783e-05,1.628899e-05,6.125743e-05,5.943493e-05
ZCC,2014-08-05,2013-08-05,2014-08-05,61940,685865,0.0001787707,0.0002007675,3.891695,0.04903998,22.14611,zccoin,1,69,2,365,68,63,5,0.1053822,0.001404512,0.001405886,0.0001117064,2.121809e-05,0.0001117136,2.121819e-05,63517.48,3,3.897876e-05,3.289594e-05,9.780219e-05,8.745422e-05
XCR,2014-08-07,2014-06-16,2014-08-07,62123,688514,0.0001784054,0.0002003172,3.891072,0.04899541,22.16615,crypti,1,101,4,66,341,341,0,0.007641884,0.001392924,0.001395007,0.0001110494,1.60971e-05,0.0001110604,1.60971e-05,0.0,3,7.526132e-05,7.158924e-05,0.0002212479,0.0002253588
HYP,2014-08-09,2014-07-06,2014-08-09,62302,690906,0.0001779979,0.0001998309,3.895807,0.04895216,22.17926,presstab,1,685,2,243,104,86,18,0.03618767,0.001396579,0.001397892,0.0001118539,2.110347e-05,0.0001118625,2.110355e-05,162364.2,4,3.389781e-05,3.014609e-05,9.705734e-05,9.270688e-05
MWC,2014-08-09,2014-08-23,2014-08-09,62302,690906,0.0001779979,0.0001998309,3.895807,0.04895216,22.17926,sovie,1,175,1,91,89,33,56,0.01907001,0.001396358,0.001398472,0.000111851,2.110346e-05,0.0001118606,2.110356e-05,172534.7,4,9.510983e-06,8.589958e-06,3.384557e-05,3.285025e-05
SSD,2014-08-12,2014-08-24,2014-08-12,62532,694764,0.0001776776,0.0001994116,3.895967,0.04889086,22.22107,argakiig,1,186,7,233,40,4,36,0.06282051,0.001404244,0.001406512,0.000111533,2.102716e-05,0.0001115404,2.102725e-05,1007.606,4,1.369375e-06,1.215978e-06,5.023409e-06,4.811828e-06
NXTTY,2014-08-12,2014-08-12,2014-08-12,62532,694764,0.0001776776,0.0001994116,3.895967,0.04889086,22.22107,landomata,1,44,0,244,17,0,17,0.3382353,0.001404197,0.001406561,1.599181e-05,2.102761e-05,1.599181e-05,2.102772e-05,0.0,inf,9.685914e-07,8.878216e-07,3.755399e-06,3.699715e-06
QBK,2014-08-17,2014-07-27,2014-08-17,62915,700623,0.0001770011,0.0001986019,3.896036,0.04882935,22.27205,qiwoman2,1,659,4,71,285,164,121,0.03460893,0.001381502,0.001383426,0.000110814,2.089534e-05,0.0001108223,2.089546e-05,482292.9,4,2.823905e-05,2.605119e-05,8.8271e-05,8.687305e-05
BTM,2014-08-19,2014-06-21,2014-08-19,63074,702871,0.0001766749,0.0001982137,3.895539,0.04879797,22.28719,coinsolidation,1,569,37,65,229,173,56,0.04738791,0.001372163,0.00137421,0.0001104252,2.08479e-05,0.0001104368,2.084796e-05,895656.6,3,5.081412e-05,5.075289e-05,0.0001273936,0.0001343095
HAL,2014-08-19,2014-08-16,2014-08-19,63074,702871,0.0001766749,0.0001982137,3.895539,0.04879797,22.28719,halcyondev,1,19,1,3,38,38,0,0.02702703,0.001371357,0.001372652,0.0001104551,1.585439e-05,0.0001104622,1.585439e-05,0.0,4,7.735201e-06,7.018694e-06,2.490703e-05,2.430095e-05
LTBC,2014-08-20,2014-07-27,2014-08-20,63146,704078,0.0001765749,0.0001980827,3.896014,0.0487741,22.3,crackerhead,1,143,1,201,45,16,29,0.07087486,0.001373622,0.001375174,0.0001104927,2.082311e-05,0.0001105018,2.082319e-05,13769.02,4,6.171654e-06,5.282236e-06,1.512891e-05,1.399454e-05
SYS,2014-08-20,2014-04-27,2014-08-20,63146,704078,0.0001765749,0.0001980827,3.896014,0.0487741,22.3,danosphere,1,341,20,232,669,647,22,0.01095532,0.001374076,0.001376107,0.0001104997,2.08231e-05,0.0001105097,2.082318e-05,1411235.0,3,0.0001737903,0.0001900042,0.0005102525,0.0005829931
CAPT,2014-08-20,2014-07-09,2014-08-20,63146,704078,0.0001765749,0.0001980827,3.896014,0.0487741,22.3,EcuaMobi,1,499,8,266,424,348,76,0.02523894,0.001374133,0.001375842,0.0001104984,2.082315e-05,0.0001105051,2.082325e-05,1524474.0,3,0.0001079486,9.701316e-05,0.0003121155,0.0003016994
SJCX,2014-08-20,2014-07-20,2014-08-20,63146,704078,0.0001765749,0.0001980827,3.896014,0.0487741,22.3,Storj,1,28,1,64,54,53,1,0.03047896,0.001373385,0.001375377,0.0001104933,2.082306e-05,0.000110501,2.08232e-05,40449.83,3,1.151197e-05,9.469586e-06,3.05756e-05,2.764054e-05
SOLE,2014-08-21,2014-08-08,2014-08-21,63242,705258,0.0001763343,0.0001978019,3.894717,0.04874326,22.30347,solecoin,1,50,1,13,138,138,0,0.006241405,0.00136977,0.001371096,0.0001101292,1.581228e-05,0.0001101382,1.581228e-05,0.0,4,2.372413e-05,2.069395e-05,8.19597e-05,7.742749e-05
MGW,2014-08-22,2014-03-05,2014-08-22,63350,706391,0.0001760159,0.000197432,3.894778,0.04872231,22.30122,jl777,1,233,5,242,84,52,32,0.1479836,0.001362514,0.001364714,0.0001093728,2.074581e-05,0.0001093799,2.074593e-05,79713.86,3,4.355984e-05,3.594158e-05,0.0001272168,0.000112692
FRSH,2014-08-22,2014-06-30,2014-08-22,63350,706391,0.0001760159,0.000197432,3.894778,0.04872231,22.30122,savale,1,281,5,243,376,300,76,0.01710917,0.001362798,0.001364571,0.0001093721,2.074581e-05,0.0001093783,2.074589e-05,1195855.0,3,7.843307e-05,6.853719e-05,0.0002283703,0.0002170296
EMC,2014-08-23,2013-12-08,2014-08-23,63441,707573,0.000175805,0.0001971766,3.894305,0.04870465,22.30649,Fixx,1,76,4,476,96,87,9,0.02571295,0.001362472,0.001363809,0.0001090497,2.07127e-05,0.0001090579,2.071279e-05,143402.0,3,5.577409e-05,4.904124e-05,0.0001398864,0.0001326115
GB,2014-08-23,2014-08-15,2014-08-23,63441,707573,0.000175805,0.0001971766,3.894305,0.04870465,22.30649,GreenBacksTeam,1,150,2,32,113,82,31,0.03255373,0.001362535,0.001364469,0.0001090476,2.071272e-05,0.0001090552,2.071284e-05,353092.2,3,1.229723e-05,1.088723e-05,3.779241e-05,3.621232e-05
RIPO,2014-08-23,2014-08-01,2014-08-23,63441,707573,0.000175805,0.0001971766,3.894305,0.04870465,22.30649,RipoffCoinDevTeam,1,47,1,22,150,149,1,0.01449664,0.001362438,0.001363677,0.0001091094,1.576293e-05,0.0001091174,1.576293e-05,183.2706,3,3.555845e-05,3.278646e-05,9.465118e-05,9.030786e-05
AGS,2014-08-25,2014-07-06,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,aegisproject,1,36,1,50,150,150,0,0.01753915,0.001364306,0.001365554,0.0001088488,1.572327e-05,0.0001088561,1.572327e-05,0.0,3,4.386079e-05,3.970667e-05,0.0001361539,0.0001322889
CENT,2014-08-25,2013-08-06,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,auctioneeeeer,1,103,5,482,260,236,24,0.04771816,0.001364652,0.001366337,0.0001086745,2.066135e-05,0.0001086831,2.066146e-05,323518.4,3,0.000168837,0.00016421,0.0003661837,0.0003678628
MCN,2014-08-25,2014-06-15,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,cryptomidnight,1,105,3,71,144,142,2,0.00799121,0.001364338,0.001366025,0.0001086706,2.066131e-05,0.0001086794,2.06614e-05,132363.6,3,2.228698e-05,2.254705e-05,7.129685e-05,7.686665e-05
J,2014-08-25,2014-08-13,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,Love_of_Algo,1,25,1,12,100,100,0,0.01171717,0.001364164,0.001365459,0.0001086923,1.572327e-05,0.0001087,1.572327e-05,0.0,4,2.758944e-05,2.458698e-05,8.645211e-05,8.312319e-05
TIT,2014-08-25,2014-06-21,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,RobertTitCoin,1,28,2,204,43,39,4,0.03654485,0.001364128,0.001365548,0.0001086675,2.066132e-05,0.0001086776,2.066143e-05,72527.87,4,9.520503e-06,8.465794e-06,3.138467e-05,3.00252e-05
BILS,2014-08-25,2014-08-08,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,starteam,1,4,2,17,19,19,0,0.0,0.001363288,0.001364816,0.0001086833,1.572327e-05,0.0001086909,1.572327e-05,0.0,5,3.286333e-06,2.900715e-06,1.234931e-05,1.174598e-05
CLAM,2014-08-25,2014-05-24,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,SuperClam,1,196,1,93,195,194,1,0.005501843,0.001364367,0.001365544,0.0001086715,2.06613e-05,0.000108678,2.066138e-05,224706.1,3,4.933921e-05,4.411719e-05,0.0001267456,0.0001244982
NEOS,2014-08-25,2014-08-18,2014-08-25,63600,709757,0.000175467,0.0001967924,3.894676,0.04867828,22.3194,twoturtles,1,172,3,208,227,223,4,0.005223968,0.001364298,0.001365566,0.0001086702,2.066125e-05,0.0001086776,2.066132e-05,285934.1,4,6.398552e-05,5.793426e-05,0.0002077612,0.0002026067
ELP,2014-08-26,2013-07-15,2014-08-26,63722,710890,0.0001750748,0.0001963364,3.894016,0.04865018,22.31223,thisnewcoin,1,596,10,468,321,214,107,0.1033871,0.001366511,0.001368783,0.0001080861,2.061666e-05,0.0001080965,2.061678e-05,797387.8,3,0.0001177928,0.0001230234,0.0002805619,0.0003060264
BOB,2014-08-27,2014-01-10,2014-08-27,63814,712175,0.0001748859,0.0001961164,3.894077,0.04862519,22.32034,deeppurple72,1,373,74,423,204,147,57,0.02763411,0.001360923,0.001362577,0.0001078047,2.058694e-05,0.0001078132,2.0587e-05,847232.1,3,7.727026e-05,7.053812e-05,0.0002115058,0.0002072299
AXR,2014-08-27,2014-08-14,2014-08-27,63814,712175,0.0001748859,0.0001961164,3.894077,0.04862519,22.32034,Project Axron,1,118,1,13,150,148,2,0.0098434,0.001360434,0.001361715,0.0001078016,2.058683e-05,0.0001078076,2.058693e-05,198604.2,4,2.886247e-05,2.572243e-05,9.803815e-05,9.467656e-05
XDP,2014-08-28,2014-07-23,2014-08-28,63901,713265,0.000174677,0.0001958752,3.894696,0.04859828,22.32406,dogeparty,1,1,1,36,19,19,0,0.04093567,0.001356192,0.001357698,0.0001079821,1.564921e-05,0.0001079922,1.564921e-05,0.0,4,4.850959e-06,4.299226e-06,1.552264e-05,1.474828e-05
BURST,2014-08-30,2014-08-10,2014-08-30,64019,715350,0.0001745423,0.0001957196,3.894443,0.04857122,22.34805,burstcoin,1,61,1,20,168,168,0,0.004776162,0.001360531,0.001361806,0.0001079542,1.562036e-05,0.0001079626,1.562036e-05,0.0,3,4.809731e-05,4.284322e-05,0.0001484252,0.0001440164
FIBRE,2014-08-30,2014-08-13,2014-08-30,64019,715350,0.0001745423,0.0001957196,3.894443,0.04857122,22.34805,killakem,1,179,3,60,99,91,8,0.02762317,0.001360428,0.001362476,0.0001077896,2.052307e-05,0.0001078019,2.052313e-05,74709.95,4,1.865728e-05,1.740543e-05,6.275841e-05,6.252248e-05
MNTA,2014-08-30,2014-08-13,2014-08-30,64019,715350,0.0001745423,0.0001957196,3.894443,0.04857122,22.34805,MonetaCoin,1,24,1,17,21,19,2,0.04210526,0.001359823,0.001361249,0.0001077853,2.052288e-05,0.0001077912,2.052296e-05,30624.39,4,1.797587e-05,1.62166e-05,4.510763e-05,4.318833e-05
RBBT,2014-08-30,2014-02-15,2014-08-30,64019,715350,0.0001745423,0.0001957196,3.894443,0.04857122,22.34805,rabbitcointeam,1,33,1,196,245,245,0,0.01187688,0.001360689,0.001361902,0.0001079798,1.562036e-05,0.0001079867,1.562036e-05,0.0,3,6.633259e-05,5.785348e-05,0.0002125834,0.0001993641
ULTC,2014-08-31,2014-07-12,2014-08-31,64085,716249,0.0001744019,0.0001955492,3.894399,0.04855671,22.35309,Umbrella Holdings,1,173,3,50,198,195,3,0.007769605,0.001356968,0.001358858,0.0001076298,2.05029e-05,0.0001076366,2.050302e-05,669157.4,3,4.653938e-05,4.027647e-05,0.0001269651,0.0001217625
CNMT,2014-09-05,2014-08-10,2014-09-05,64462,720867,0.0001734793,0.0001944581,3.894607,0.04844268,22.36564,coinomat.com,1,13,3,197,4,2,2,0.0,0.001334219,0.001336044,0.0001068185,2.038294e-05,0.0001068287,2.038301e-05,2.0,5,1.044591e-06,9.486187e-07,4.036871e-06,3.941053e-06
NMB,2014-09-05,2014-05-23,2014-09-05,64462,720867,0.0001734793,0.0001944581,3.894607,0.04844268,22.36564,sr.machado,1,368,8,214,231,208,23,0.02034015,0.001335328,0.001337412,0.0001068376,2.038295e-05,0.00010685,2.038304e-05,544317.9,4,6.764953e-05,6.087486e-05,0.0001980373,0.0001907262
SHADE,2014-09-06,2014-09-04,2014-09-06,64540,721925,0.0001733142,0.0001942582,3.895257,0.04842202,22.3714,iShade,1,18,1,2,55,55,0,0.01548822,0.001336522,0.001337782,0.0001067189,1.549427e-05,0.0001067276,1.549427e-05,0.0,4,1.154606e-05,1.011182e-05,3.605931e-05,3.425942e-05
JBS,2014-09-07,2014-09-01,2014-09-07,64582,722813,0.0001733018,0.0001942332,3.895365,0.04841534,22.38435,jyap,1,28,1,113,70,62,8,0.0215101,0.001334734,0.001335901,0.0001065705,2.03539e-05,0.0001065769,2.035398e-05,84954.47,4,3.359728e-05,2.979326e-05,9.920262e-05,9.47261e-05
SOL,2014-09-07,2014-01-07,2014-09-07,64582,722813,0.0001733018,0.0001942332,3.895365,0.04841534,22.38435,Solcoin Project,1,95,2,243,101,95,6,0.02440564,0.00133509,0.001336346,0.0001065733,2.03539e-05,0.0001065787,2.0354e-05,99009.27,4,2.698502e-05,2.322568e-05,8.674473e-05,7.991618e-05
SSV,2014-09-07,2014-06-22,2014-09-07,64582,722813,0.0001733018,0.0001942332,3.895365,0.04841534,22.38435,SSVCoin,1,14,1,77,47,47,0,0.02220167,0.001334868,0.001336207,0.0001067978,1.548419e-05,0.0001068049,1.548419e-05,0.0,4,2.344375e-05,2.111935e-05,8.530229e-05,8.277775e-05
XCASH,2014-09-11,2014-09-01,2014-09-11,64885,726932,0.0001726653,0.0001934818,3.893095,0.04835386,22.40678,johnnyxcash,1,28,1,10,96,96,0,0.01162281,0.001320967,0.001322201,0.000105964,1.541188e-05,0.0001059722,1.541188e-05,0.0,4,1.380833e-05,1.225719e-05,4.461248e-05,4.271607e-05
LTCD,2014-09-11,2014-08-28,2014-09-11,64885,726932,0.0001726653,0.0001934818,3.893095,0.04835386,22.40678,Litecoindark,1,39,1,14,186,186,0,0.002557396,0.001320921,0.001322101,0.0001061759,1.541188e-05,0.0001061839,1.541188e-05,0.0,4,3.630334e-05,3.265335e-05,0.0001237411,0.0001203813
BUN,2014-09-11,2014-04-29,2014-09-11,64885,726932,0.0001726653,0.0001934818,3.893095,0.04835386,22.40678,shibebunny,1,104,11,219,95,90,5,0.02630977,0.001321182,0.001323062,0.000105932,2.025292e-05,0.00010594,2.025299e-05,429215.6,3,3.611834e-05,3.342755e-05,0.0001019373,0.0001006773
ACOIN,2014-09-13,2014-08-29,2014-09-13,65009,728609,0.0001724041,0.0001931755,3.893596,0.04831553,22.41563,A-Coin,1,72,1,15,80,80,0,0.008860759,0.00132597,0.001327099,0.0001060954,1.538249e-05,0.0001061023,1.538249e-05,0.0,4,1.572627e-05,1.421123e-05,5.615793e-05,5.454041e-05
NODE,2014-09-13,2014-04-30,2014-09-13,65009,728609,0.0001724041,0.0001931755,3.893596,0.04831553,22.41563,koop4u,1,183,9,193,353,344,9,0.01243201,0.001326421,0.001328254,0.0001059882,2.021808e-05,0.0001059983,2.021816e-05,311262.7,3,8.685111e-05,8.467139e-05,0.0002682453,0.0002789925
LSD,2014-09-13,2014-09-04,2014-09-13,65009,728609,0.0001724041,0.0001931755,3.893596,0.04831553,22.41563,lightspeedLS,1,45,1,9,110,110,0,0.008006672,0.001326153,0.001327407,0.0001060521,1.538249e-05,0.0001060581,1.538249e-05,0.0,3,1.524635e-05,1.35991e-05,4.903933e-05,4.726204e-05
OPAL,2014-09-13,2014-09-11,2014-09-13,65009,728609,0.0001724041,0.0001931755,3.893596,0.04831553,22.41563,OpalTeam,1,15,3,12,28,27,1,0.02116402,0.001325848,0.001327382,0.0001059829,2.021805e-05,0.0001059922,2.021814e-05,18540.84,4,4.348103e-06,4.187334e-06,1.477296e-05,1.533618e-05
