symbol,name,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post
OCTO,Octo,2015-03-22,2015-02-19,2015-03-22,OCTOPARTY,1,179,1,31
CURE,CureCoin,2014-05-26,2013-04-29,2014-05-26,cygnusxi,1,259,23,408
BAY,BitBay,2014-11-16,2011-07-31,2014-11-16,BidBitcoins,1,37,2,1204
ISL,IslaCoin,2015-09-28,2015-05-05,2015-09-28,isladev,1,55,2,146
DGB,DigiByte,2014-02-06,2014-01-10,2014-02-06,DigiByte,1,166,12,39
DGC,Digitalcoin,2013-06-09,2013-05-02,2013-06-09,cygnusxi,1,116,7,57
ECC,ECCoin,2014-03-20,2013-09-11,2014-03-20,epetroel,1,74,2,957
CRT,CRTCoin,2014-05-11,2014-04-03,2014-05-11,digitaldj,1,1,1,38
EBS,EBOLAShares,2015-07-21,2014-11-09,2015-07-21,EbolaDev,1,62,1,254
BITB,BitBean,2015-02-18,2015-01-06,2015-02-18,nokat,1,36,2,43
PLANET,PlanetCoin,2015-03-22,2011-05-18,2015-03-22,AbeSkray,1,38,2,1448
BITZ,Bitz,2015-03-08,2015-02-13,2015-03-08,EBK1000,1,290,6,404
KUMA,Kumacoin,2014-08-02,2014-04-26,2014-08-02,kumacoinproject,1,1,1,98
QTL,Quatloo,2014-07-12,2014-03-21,2014-07-12,ThePeePs,1,117,1,128
BITS,Bitstar,2014-04-23,2011-07-07,2014-04-23,TheBitMan,1,342,67,1047
CME,Cashme,2015-11-23,2015-08-29,2015-11-23,stewpak,1,10,1,86
JKC,Junkcoin,2013-06-14,2013-05-04,2013-06-14,js2082,1,225,3,54
FRC,Freicoin,2013-05-02,2011-04-26,2013-05-02,jtimon,1,462,12,832
VTC,Vertcoin,2014-01-20,2013-10-07,2014-01-20,Bortmehanic,1,92,7,206
DUO,ParallelCoin,2015-10-24,2014-08-02,2015-10-24,Parallaxis,1,17,1,448
FRK,Franko,2013-06-09,2013-05-07,2013-06-09,Narken,1,112,2,38
XC,XCurrency,2014-05-23,2014-05-08,2014-05-23,atcsecure,1,223,5,385
DUB,Dubstep,2015-06-30,2014-01-04,2015-06-30,atp1916,1,771,11,770
EUC,Eurocoin,2015-08-23,2014-03-04,2015-08-23,deeppurple72,1,373,74,784
